"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Apotheke","False","True","5","Absolutely love this place. Great music, vibes, and AMAZING drinks ","2022-02-26 21:27:45.015609+00:00"
"Patent Pending","False","True","3","Vibes were very nice but drinks aren’t all that good. $20 cocktails but cool concept celebrating Nikola Tesla  ","2022-04-21 02:04:45.895040+00:00"
"Thailicious","False","True","4","","2022-02-23 04:46:40.616639+00:00"
"Añejo Tribeca","False","True","4","Brunch is just solid but a bit pricey here. Service is solid tho so great spot to get fucked up at lol ","2022-05-15 00:38:04.193211+00:00"
"Death & Co","False","True","5","Excellent drinks and vibes","2022-04-18 01:02:16.456550+00:00"
"Chinese Tuxedo","False","True","4","This place is vibey and pretty popular. Given price point and food quality, I’d say it’s at best a one time experience. Ordered spicy cucumber, lobster shrimp toast, crispy eggplant, Scallop & pork fried rice ( the best! ) crispy pork dumplings. I’d personally skip the eggplant but vanessa liked it so idk. Didn’t get drinks but those are supposed to be good","2022-05-10 02:20:01.622785+00:00"
"Puglia Restaurant","False","True","5","Such an amazing experience for big groups. They have live music, unlimited beer/wine and the food is surprisingly decent! I recommend this place for bday dinners. Realistically, this is a 4.5 star spot","2022-05-22 22:26:09.275475+00:00"
"Élephante","False","True","4","Perfect outdoor / rooftop vibes and great for 6-7 people groups. Drinks and food were solid. Highly recommend ","2022-05-05 02:05:27.844551+00:00"
"PUJOL","False","True","5","Pujol is a top ten restaurant in the world with a top tier chief. Realistically I’d give this place a 8.5/10 so overall an incredible experience. Super pricey though with the bill coming out to almost $190 per person. It’s a 9 course tasting menu. Churros is a must have. Everything else was great too minus the Mole. Mole sucks friends ","2022-04-09 02:56:22.715224+00:00"
"Radegast Hall","False","True","5","Ideal beer hall in Brooklyn ","2022-05-14 21:56:55.161643+00:00"
"Barrio Chino","False","True","4","","2022-02-23 04:49:42.837908+00:00"
"Mr Taka Ramen","False","True","4","","2022-02-23 04:48:45.920826+00:00"
"Nami Nori","False","True","5","","2022-02-23 04:48:09.885476+00:00"
"Essex Taqueria","False","True","1","Trash spot - don’t go","2022-04-18 00:58:41.852168+00:00"
"seeyamañana","False","True","4","Right next to patent pending and has good drinks. Try the prickly pear (it’s a 5/5 drink). $17 drinks btw","2022-04-21 03:16:01.294523+00:00"
"Ribalta Pizza","False","True","4","Pretty solid Neapolitan pizza and definitely super popular ","2022-04-07 14:48:19.443732+00:00"
"Rubirosa Ristorante","False","True","5","","2022-02-23 04:49:20.131808+00:00"
"KazuNori","False","True","5","","2022-02-23 04:48:28.990947+00:00"
"Bobwhite Counter","False","True","3","Dry ass chicken sandwich. It was quite bad at least the one I got. It was also spicy as shit ","2022-05-10 04:30:51.844449+00:00"
"Double Chicken Please","False","True","5","Great combination of vibes and unique cocktails. They have a late night food menu which has popcorn chicken and chicken sandwiches. Food inspired cocktails so it’s actually not basic like most other places. Recommend the Waldorf salad and soba noodles ","2022-04-23 15:43:32.331794+00:00"
"Jajaja","False","True","4","Drinks and nachos are dank ","2022-04-18 00:58:18.133140+00:00"
"Soothr Thai Noodle Bar","False","True","5","Khal soi and the shrimp curry is dumb good. Might be my new fav Thai spot in the city ","2022-06-11 18:55:27.460443+00:00"
"Taverna","False","True","5","Literally one of the best mediterranean restaurants I’ve ever been too. Everything on the menu was insanely good. The interior was also probably one of the coolest places I’ve ever eaten inside. Can’t recommend this place enough. Prices were soooo reasonable as well","2022-04-11 15:24:31.305231+00:00"
"IndAroma","False","True","5","Best Indian food in NOVA. All other opinions are wrong. Literally everything is 🔥 ","2022-05-12 22:21:30.655421+00:00"
"Raines Law Room","False","True","5","This is an elite cocktail spot. The cocktails are very good but more importantly the vibes inside are immaculate ","2022-04-07 14:49:20.017379+00:00"
"Rosemary’s","False","True","5","Pizza and pasta were really good. Great vibes and decent prices","2022-02-26 21:31:27.121021+00:00"
"Attaboy","False","True","3","Over hyped, average drinks imo, average ambiance ","2022-04-18 01:01:32.744740+00:00"
"Summer Salt","True","False","","",""
"Dominique Ansel Workshop","True","False","","",""
"Pera Soho","True","False","","",""
"L'Artusi","True","False","","",""
"Altro Paradiso","True","False","","",""
"Daedo Sikdang","True","False","","",""
"Lucali","True","False","","",""
