"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Home Sweet Home","False","True","5","Super fun place to just dance and have a drink at. And they have a disco ball ","2022-08-16 19:06:39.615376+00:00"
"Emmett’s - Emmett’s at Open Air","False","True","5","Converted school into a restaurant, the espresso coke and lime was interesting but all the coffees were so good ","2022-08-25 00:11:54.376778+00:00"
"Coby Club","False","True","4","Very cute speak easy and very vibey / chinatown esq. Drinks were also very good. Id come back here for sure ","2022-06-13 16:58:00.207680+00:00"
"BonBon","False","True","4","Swedish Candy Store! They had all the nostalgia candies + gelatin free options ","2022-08-16 19:07:52.382503+00:00"
"Frita Batidos","False","True","5","The backbean frita was so good and the coconut batido!!!","2022-09-06 15:53:37.269090+00:00"
"Lucali","False","True","4","I thought it was decent pizza but not sure if it was worth getting there super super early and coming back 4 hours later. The crust was good but it you go def get the calzone","2022-07-10 22:57:31.590691+00:00"
"Veniero's","False","True","5","I love this bakery. Amazing desserts perfect for birthdays. The line is long but usually very efficient. ","2022-05-14 13:03:13.047013+00:00"
"Meske Ethiopian Restaurant","False","True","3","I wasnt amazed but not a bad option and pretty cheap. If you’re in the area it’s worth trying. ","2022-07-25 14:52:04.641268+00:00"
"Jewel Thief","False","True","5","We walked in and they started playing Bollywood music. Better than SOBs for sureeee","2022-06-13 16:57:16.203758+00:00"
"Cornerstone Deli & Cafe","False","True","5","Cheap meal and despite the name you wouldn’t expect the asian entrees to be good but the general tso’s was incredible. Also the vegan sushi!! I would def go back their sandwiches were also v good ","2022-05-14 13:09:18.809447+00:00"
"The Monkey Cup","False","True","5","Excellent Arepas. They werent oily at all. Loved the coffee and the vibes it was too cute ","2022-08-16 19:05:44.595573+00:00"
"Tonchin","False","True","5","So many veggie options and its so buttery rather than salty. Best kind of ramen and fab desserts ","2022-05-14 14:39:54.344238+00:00"
"Saint","False","True","5","Excellent drinks and very fun event space/venue ","2022-08-16 19:05:12.365803+00:00"
"Prince Tea House","False","True","4","Cheapest High Tea in NYC hands down","2022-06-13 17:32:31.645365+00:00"
"The Porch at Bryant Park","False","True","5","The pretzel had this artichoke dip and I loved it ","2022-07-25 14:52:51.289629+00:00"
"Break Bar","False","True","5","At first I thought this was just a breaking experience BUT you can order drinks and then go in a room and smash your glasses as well. And if you just want stuff to break there’s a 5 for $20 deal and they give you glasses and mugs to throw. Would 100% go back such a cool fun bar concept. ","2022-05-14 13:01:38.253309+00:00"
"Dosa Delight","False","True","4","The food the first time i went was incredible, this time it was alright. Worth going to in jackson heights area ","2022-08-16 19:03:51.894716+00:00"
"Marty's V Burger","False","True","4","All vegan, loved the animal fries but next time rather than getting the mushroom i wish i tried the original. The staff was also very kind and they let us sample all the fancy colas. Would also go back for the dessert ","2022-07-16 19:33:56.277323+00:00"
"Thelewala Indian Cart Food","False","True","4","Better than Kati Roll co. Fun cheap meal def a go to when I’m in the neighborhood ","2022-05-14 12:56:53.050554+00:00"
"Daniel's Bagels","False","True","5","Low Fat Olive Cream Cheese ","2022-07-25 14:54:31.181056+00:00"
"Tomi Jazz","False","True","5","Okay the wait was long (anytime ive tried to go before it’s been longer) but the food and drinks were incredible. I felt like time stopped while being inside this place and I had fantastic company while waiting in line so that made it go by fast :) ","2022-06-13 16:56:26.402279+00:00"
"Plant Bar NYC","False","True","4","Pad Thai w Vegan chicken but the burger was my favorite ","2022-08-16 19:04:24.704535+00:00"
"Electric Burrito","False","True","5","Best Burrito (califonia style) in Manhattan ","2022-08-16 19:04:47.666336+00:00"
"Benares","False","True","5","","2022-07-24 17:30:56.117094+00:00"
"The Flower Shop","False","True","4","Cute drinks spot ","2022-08-16 19:06:05.560449+00:00"
"Mala Project","True","False","","",""
"Yumpling","True","False","","",""
