"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Chicken Salad Chick","False","True","5","This place is a vibe","2022-05-15 03:43:09.296935+00:00"
"Vida Verde","False","True","4","Great place for drinks and tacos - good ambiance, music was bumping.

Tacos were mixed - fish taco was excellent, carnitas and chicken tacos were merely okay (partially bc I don’t like corn tortillas).

Sangria is not bad","2022-05-18 14:21:07.465372+00:00"
"Captain George's","False","True","5","One of the best restaurants in the United States, potentially the world.

Fresh, all you can eat snow crab and dungeness crab! It doesn’t get much better than that.

End your meal with their world famous Reese’s cake.","2022-07-22 03:46:26.158669+00:00"
"KazuNori","False","True","5","Amazing hand rolls","2022-05-01 05:43:26.395831+00:00"
"Barn Joo","False","True","3","Mediocre food, relatively overpriced compared to what you could get for better food in Ktown. Good ambiance though.","2022-05-01 05:44:11.203966+00:00"
"Emmett's","False","True","3","Emmett’s Pizza is a pizza spot in West Village.

We ordered three pizzas in theory, but got one pizza, one cheesy bread, and one garlic bread in practice. The thin crust “Hot Papi” is quite good and felt like a real pizza. The deep dish pizza was lowkey tasty but was more like cheese bread as it had way too much cheese. The last thin crust pizza had NO CHEESE somehow, only garlic, tomato sauce and basil leaves. Big brain move was to move extra cheese from the Deep dish to the no-cheese pizza.","2022-05-23 02:01:10.567939+00:00"
"Boqueria","False","True","4","This place could be the move if you like tapas.

We did the $65 prix fixe menu (vs the other $52 prix fixe). Note the only difference between the two is a plate of jamon iberico charcuterie, which IMO is not really worth the $13 price difference, so I would recommend the $52.

We got tons of food (like 8 dishes) so lowkey this place is worth it. Highlights were the papas bravas, some garlic shrimp thing (actually very flavorful), and the seafood PAELLA (excellent). Main lowlight was the steak, which was not tender enough and under seasoned. We struggled to finish the steak as a result.

As predicted, dessert was chocolate and churros. We also got two pitchers of sangria, which were good but somehow caused our bill to become $100+ a person (expensive!).





","2022-06-13 18:56:46.249583+00:00"
"uluh","False","True","5","6 stars if I could. Best Chinese food in the city. Make sure your order the right things.","2022-05-05 02:03:54.063650+00:00"
"Jiang Nan","False","True","5","Not quite a blue blood 5 star but definitely better than most 4 star places.

This place has exceptional vibes. Felt like I was in China. Had a koifish pond, fake trees, etc. Service is amazing. Bathroom line is way too long unfortunately, like 20 min wait time.

Everything we ordered was quite good. The beef brisket and potatoes was so close to being MEGA dank but unfortunately the brisket and tendon were too chewy :( my disappoint here is why they’re not a true 5 star.

We also got the spicy fish tray, which was quite tasty, but more of a novelty than a filling dish. Flavor and sides were very good, but the striped bass was just not meaty enough.

Get the tea if you go. Best tea I’ve ever had.

","2022-06-13 17:27:30.422018+00:00"
"Raines Law Room","True","False","","",""
"Double Chicken Please","True","False","","",""
"BONDST","True","False","","",""
"Village Square Pizza","True","False","","",""
"Balaboosta","True","False","","",""
