"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Tompkins Square Bagels","False","True","5","trying out the 2nd location. just as good as the other one. i ordered online so i wouldn’t get overwhelmed once i got there ","2022-03-30 17:09:59.718739+00:00"
"Soothr Thai Noodle Bar","False","True","4","pretty good thai food. they had fun cocktails that were gemstone themed. the duck noodles were my favorite ","2022-03-15 01:40:35.404510+00:00"
"Rowdy Rooster","False","True","4","indian fast food by the same people at Dhamaka, Adda

really tasty indian fried chicken. watch out for the spice levels, even mild is pretty spicy","2022-04-08 22:12:11.045603+00:00"
"Burrata Pizza","False","True","4","the meatball hero was fat and pretty cheap. great value for takeout","2022-04-08 22:07:59.325128+00:00"
"Sauce Restaurant","False","True","4","good thin crust pizza, we ordered takeout. the sauce it came with was super good","2022-03-15 01:36:06.360084+00:00"
"The Mean Fiddler","False","True","4","pretty solid food. it is basically a mini club inside and super loud","2022-03-15 01:42:13.364120+00:00"
"Prince Street Pizza","False","True","5","the best pizza, the sauce is unreal","2022-03-15 01:39:14.739948+00:00"
"Square Pizza","False","True","4","really good drunk pizza after The Delancey","2022-03-15 01:37:16.392349+00:00"
"Horus Cafe","False","True","3","this place is a hookah lounge, got mint, lemon, peach combo which was ok

calamari, popcorn shrimp, mozzarella sticks, chicken shawarma wrap were all serviceable munchies

the best part about this place were their french fries 💯","2022-05-03 18:26:31.845055+00:00"
"Village Square Pizza","False","True","5","my goto pizza in east village","2022-05-23 15:41:36.421139+00:00"
"Pig and Khao","False","True","4","","2022-03-15 01:59:17.656373+00:00"
"Grace Street","False","True","5","really cute and poppin asian coffee shop","2022-03-15 01:51:59.535133+00:00"
"The Halal Guys","False","True","3","big portion sizes, not as good as the original thoufh","2022-03-15 02:23:14.445996+00:00"
"Cote","False","True","5","butchers feast + paella

the butchers feast was an amazing deal and the 4 cuts of steak were all incredible. really high quality meat. the paella was also so good.

the entire staff was super helpful and made sure we knew what was going on. also great ambiance and vibes. the steak omakase gets pretty pricey at 185 but i might be down to try it","2022-05-06 02:57:05.227325+00:00"
"Pocha 32","False","True","5","this is place is lit. their watermelon soju is must have, it comes in a watermelon","2022-03-15 01:45:06.316627+00:00"
"Thai Villa","False","True","5","i ordered this for takeout due to glowing Taste reviews from my friends

Pad Se Ew and Panang Curry with tofu

great Thai food for takeout, reminds me of the glory days of Racha’s","2022-05-19 15:23:55.844123+00:00"
"Málà Project","False","True","5","really good flavor, food comes pretty spicy. also recommend scallion pancakes. good cocktail flavors","2022-03-15 01:30:07.545206+00:00"
"Katz's Delicatessen","False","True","4","pastrami on rye, fries, beer

overall i had a pretty great experience, and the food and drinks were worth the hype. i probably won’t come back because of the really long wait/prices/stress lol","2022-04-28 05:03:22.702238+00:00"
"Somtum Der","False","True","4","thai ice tea, pad thai, fried chicken, crab fried rice all shared. i was a fan of how spicy it was","2022-04-28 05:11:00.678994+00:00"
"Tabata","False","True","4","pretty solid ramen that is moderately priced","2022-03-15 01:46:21.469123+00:00"
"Inatteso","False","True","4","really great traditional thin crust pizza, probably one of the better spots near battery park ","2022-03-15 02:19:49.128786+00:00"
"Double Chicken Please","False","True","5","super good fried chicken. they have in house cocktails on draft. there’s also a nice sit down place in the back","2022-03-15 01:48:28.899456+00:00"
"John's of Bleecker Street","False","True","5","amazing pizza, the calzone was ridiculous 

would recommend the boom pie ","2022-05-03 18:28:29.316502+00:00"
"Royal Bangladesh Indian Restaurant","False","True","3","ordered the butter chicken for takeout once. it was pretty bland, nothing really good i can point out","2022-04-28 05:01:02.216239+00:00"
"Ambar","False","True","5","we did the bottomless dinner and drinks with a group ~12 people.
the dinner was really good, they brought out everything on their menu and we ordered seconds of what we liked. it was nice trying everything out and there was definitely something for everyone.
they did bottomless well drinks which did the job. we were served for like 3 hours, they didn’t kick us out for some reason.","2022-05-19 15:17:06.633579+00:00"
"Adda Indian Canteen","False","True","5","really authentic north indian food. lucknow dum biryani was awesome. pretty spicy, overall some of the best indian food i’ve had in nyc","2022-03-15 01:33:37.116753+00:00"
"Gazab","False","True","4","gobi munchurian, dahi puri, paneer tikka, parsi lamb, chicken biryani were pretty good. in general, non veg was tastier

jackfruit was aite

good vibez","2022-04-28 04:57:43.945233+00:00"
"Szechuan Gourmet","False","True","5","went here with someone who said this is some of the best chinese food they’ve had in the city. it’s an authentic szechuan place, food comes spicy, in big portions, and very well priced 

would recommend the pork dumplings, kung pao chicken, spicy tofu, noodles/fried rice. definitely wanna come back here","2022-05-04 01:11:41.532198+00:00"
"Xi'an Famous Foods","False","True","5","i love xian’s. their chili oil is super good, i would put that on everything i eat. ","2022-03-15 01:53:17.593297+00:00"
"Xixa","True","False","","",""
"Rubirosa Ristorante","True","False","","",""
"Vezzo","True","False","","",""
"Bar Dough","True","False","","",""
"Bhatti Indian Grill","True","False","","",""
"Birrialandia","True","False","","",""
"Roberta's","True","False","","",""
"Lucali","True","False","","",""
"Taco Mahal","True","False","","",""
