"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Misi","False","True","4","Ok it was good but not amazing, maybe we ordered the wrong pastas?? 

App: whipped ricotta - 🤌🏽
Pasta 1: gnocchi w pork sausage - 🤌🏽🤌🏽
Pasta 2: sheep’s milk ricotta (what they’re famous for) - 👎🏽
Pasta 3: bucatini - 👎🏽👎🏽
Gelato: 🤌🏽🤌🏽

Would go back to try the spinach/marscapone tortelli and brown butter fettuccine ","2022-07-15 15:36:20.360268+00:00"
"Laser Wolf","False","True","5","@umang is a superhero and somehow got a res here, some of the best Mediterranean food I’ve had in nyc. Favorites were the Salatim, kebabs, za’atar fries, and brown sugar soft serve. Would go back to try the date / harissa wings 🤙🏽","2022-08-22 20:10:11.615311+00:00"
"3 Arts Club Café","False","True","4","Great brunch spot in Restoration Hardware, the vibes are incredible, feels like you’re sitting in an outdoor courtyard in Europe. Get the RH scramble farm eggs, lobster roll (🤌🏽), burrata, and an iced latte w/ oat milk ☕️ 🧊 ","2022-06-01 03:57:25.221727+00:00"
"Electric Burrito","False","True","4","This was the best post-orangetheory fix I could’ve asked for. California burrito was way better than the Conga and I will remind @umang of that forever ","2022-05-18 00:57:11.378568+00:00"
"Vezzo","False","True","5","My go-to thin crust pizza spot in the neighborhood for delivery or take-out, love the milanesa or shroomtown 🍕","2022-05-23 20:46:13.358613+00:00"
"Yara","False","True","4","Overall this is a pretty decent Lebanese spot with plenty of space/reservation availability, especially if you’re looking for a super last minute spot for a big group. The mezze are way better than the main dishes / platters, so highly recommend ordering more of those (beet falafel, Yara fries, babaghanouj, mouhamara were our faves!). The espresso martinis are also fire 🔥.","2022-04-02 03:07:39.414865+00:00"
"Pequod's Pizza","False","True","4","First food stop in Chicago📍
Got the pan pizza with garlic, basil, mushrooms, pepperoni, jalapeños - was yum! They kept kinda rushing us to leave tho lol ","2022-05-30 03:40:40.644011+00:00"
"Rocky's Pizzeria","False","True","4","Decent late night pizza spot, sauce to cheese ratio is on point, but it’s a lil greasy 🫤","2022-05-23 19:05:06.405488+00:00"
"SushiLab","False","True","4","Pretty decent chef’s omakase - for $120 you get the “lab experiment” which is 15 pieces. I’ve definitely had way better omakase in the city, but because this is a dope rooftop garden + the drinks are fire, I’ll give this a 4 ⭐️","2022-05-25 00:34:06.977648+00:00"
"Scampi","False","True","3","Very average / overpriced Italian food in New York. Our order - Tuna Acqua Pazza, Campanelle, Mezzaluna. Go to Fiaschetteria Pistoia for way better pasta. Only 1 veg pasta on the menu also 🚩 ","2022-05-19 02:34:12.297739+00:00"
"THEP Thai Restaurant","False","True","5","Me and my family’s favorite Thai food spot in Manhattan 😏 no-frills hole in the wall spot on the UES with unique twists to classic Thai dishes 👏🏽
Our order - crab rangoon, thep wing, avocado massaman curry, sweet potato pad thai, spicy udon","2022-05-12 14:29:23.134857+00:00"
"Olio e Più","False","True","5","my favorite Italian spot in nyc that takes the tie with Fiaschetteria - outdoor garden vibes trump the indoor vibes here. Favorites were spaghetti chitarra alla carbonara, vegetariana pizza, ricotta bruschetta, tartare di salmone 🥹","2022-08-22 20:35:29.500336+00:00"
"Double Chicken Please","False","True","5","Date night was elite. Soba noodle cocktail, hot honey chicken sandwich, grilled cheese bolognese, all elite. Go to the backroom ","2022-10-05 15:14:26.388169+00:00"
"American Brass","False","True","4","A really cute spot in LIC! We tried the sourdough focaccia, seafood risotto, taglietelle bolognese, and chocolate soufflé. Shout-out to this place for showering tables with “amuse-bouches” which were complimentary chef selected bite-sized hors d’oeuvres. 🫒🍸","2022-05-15 02:53:12.630664+00:00"
"19 Cleveland","False","True","5","Wowowww this was so good. Amazing vibes and you never hear enough about Telavivian food! Our order - spicy falafel burger, garlic tomato hummus, grilled halloumi, chicken skewers, chicken schnitzel 🥺🥺🥺","2022-05-17 02:19:45.043959+00:00"
"Chinese Tuxedo","False","True","5","the most worthy of a 5 ⭐️ if there ever was one - potentially my favorite restaurant in nyc, tbd. Favorites were spicy cucumbers (very underrated), black pepper oxtail bun, shiitake dumplings, lobster and shrimp sesame toast, spicy mi goreng. Ask your server after dinner if you can hit up Peachy’s, the speakeasy downstairs ⬇️","2022-08-22 20:26:10.782647+00:00"
"Rubirosa Ristorante","False","True","4","Been trying to get a rez here for daize and finally got one and it was pretty ok pizza? Ordered the tie dye pizza and vodka pizza and thought it was aiiite","2022-05-13 03:37:21.795547+00:00"
"Lamalo","False","True","4","Really cute/cozy spot in the Arlo Nomad hotel! Ambience and vibes were great. Recommend getting the Daily Spread which is $35pp and includes 12 ~unlimited~ mezze spreads for the table, all veg, with a giant laffa bread for dipping! The non-veg skewers were just ok, which is why this didn’t get full 5 stars, but go for the veg mezze it’s yummy!! 🤌🏽🥖🫒","2022-04-28 13:56:48.131943+00:00"
"Uchi","False","True","3","Japanese hand roll place in Denver with amazing reviews, nami nori in NYC is infinitely better","2022-08-28 16:54:06.495239+00:00"
"Olio e Piú","True","False","","",""
"Via Carota","True","False","","",""
"KazuNori","True","False","","",""
"Scarpetta","True","False","","",""
"Lilia Ristorante","True","False","","",""
"Carbone","True","False","","",""
"Gazab","True","False","","",""
"Cote","True","False","","",""
"Mala Project","True","False","","",""
"Burrata Pizza","True","False","","",""
"Prince Street Pizza","True","False","","",""
"Village Square Pizza","True","False","","",""
"Two Boots","True","False","","",""
"John's of Bleecker Street","True","False","","",""
"Lindens","True","False","","",""
"L'industrie Pizzeria","True","False","","",""
"Semicolon Cafe","True","False","","",""
