"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Cantina Laredo","False","True","4","go","2022-05-15 02:03:54.288093+00:00"
"The Butcher's Daughter","False","True","4","pretty strict with their reservation times - great assortment of bowls and drinks! pretty crowded and not much seating so everyone's listening to each other's conversations lol ","2022-05-27 02:45:52.838099+00:00"
"KONOS","False","True","5","very fresh gelato! So flavorful - got the passion fruit and mango for a fruity fix and it was so good 🤤","2022-07-01 22:27:29.648137+00:00"
"Rangoon","False","True","4","Got the Chicken & squash curry and spicy mee shay noodles! Was very flavorful - loved the quiet and cozy atmosphere, service was also great. Would go back again to try everything else! ","2022-08-18 15:07:14.745017+00:00"
"Bushwick Taco Company","False","True","4","my new taco / burrito quick fix spot! ","2022-08-18 15:16:37.650130+00:00"
"Falafel Inc","False","True","5","Hole in the wall falafel shop near M street - pretty packed but they work quickly! Ordered the Falafel sandwich + hummus and fries. They don't have a sit down area so be prepared to take the food and go 😋","2022-05-19 04:21:04.883762+00:00"
"The Yard Milkshake Bar, Inc.","False","True","4","I slightly agree with Parth's review about it just being an IG trap - but they have two different locations (Va beach and One Loudoun). Surprisingly the NoVA location is ALWAYS crowded - slightly overpriced for a milkshake and the mason jar but I think everyone should go atleast once for the experience itself. I don't think the milkshakes are life changing but they are certainly good! ","2022-05-17 13:43:30.957470+00:00"
"Woodlands Pure Vegetarian Indian Cuisine","False","True","5","Sambar Vada + Butter Masala Dosa -- been coming here for 15+ years, if you're looking for South Indian food that takes you back to the good old days of eating at your lovely grandmothers house then this is it!  never a bad meal ","2022-05-06 19:14:12.217414+00:00"
"Brooklyn Farmacy & Soda Fountain","False","True","5","Ordered a cherry cola float! Very cute and old school soda fountain shop - pharmacy turned to cola / soda shop. Immaculate vibes! Would definitely return","2022-07-29 21:04:47.450839+00:00"
"Joe's Pizza","False","True","5","see @gitas review :) ","2022-07-31 22:48:11.193166+00:00"
"Sense of Thai St","False","True","5","Easily one of my favorite Thai restaurants in NoVa! ","2022-05-09 21:00:35.367825+00:00"
"Guevara's","False","True","5","Got the Milanese torta, breakfast burrito and a guava cinnamon latte! Have ordered take out from here before but was my first time eating there - very cute decor and seating! Was packed for a Sunday morning and have a large assortment of food / pastries / drinks. The latte was 10/10. Would definitely return! ","2022-07-10 19:48:52.882374+00:00"
"Rubirosa Ristorante","False","True","4","Food and service was great! Wait time was a bit long and they don't take reservations so plan on waiting in the area to not lose your spot in line ","2022-02-24 18:31:38.143342+00:00"
"Mojo Restaurant","False","True","4","Really good and wide selection of drinks. Service and music was great. Little overpriced but worth. ","2022-02-22 04:22:47.364623+00:00"
"El Tucán","False","True","5","Very cool vibes - jungle themed restaurant, great food & drinks. Super packed! Definitely on the expensive side but think it's worth it as a one time thing ","2022-06-20 16:16:22.258126+00:00"
"Agave","False","True","3","Wasn’t a huge fan. Super packed and even though we had a reservation, we ended up waiting awhile. Food wasn’t even that good. ","2022-02-22 04:26:33.707641+00:00"
"Levain Bakery","False","True","4","Large, chunky gooey cookies ","2022-03-14 21:40:44.898656+00:00"
"Portillo's","False","True","5","Garden veggie hot dog, onion rings and cheese fries! Honestly 10/10 ","2022-06-27 19:37:44.107768+00:00"
"Baar Baar","False","True","4","","2022-02-24 18:32:11.780076+00:00"
"The Asian Kitchen","False","True","4","Veggie spring rolls & Lo Mein -- was solid and satisfied the Chinese take out craving ","2022-06-21 17:13:56.223493+00:00"
"Artichoke Basille's Pizza","False","True","4","Got pizza to go and ate it at little island! On the corner of the high line and Chelsea market - pizza slices were massive - literally bigger than my face! we got a slice of staten island (classic red) and artichoke spinach (white cheese) which was VERY cheesy. 

the staten island had a very good sauce to pizza ratio, solid mozzarella situation with some sausage. ","2022-07-07 23:46:27.554746+00:00"
"Strawberry Fields","False","True","5","Priyanka got a custom ginger cinnamon gelato made for Parths birthday & it was HEAVENLY ","2022-05-17 13:44:42.178030+00:00"
"Zaytoons","False","True","4","Ordered takeout of Chicken shawarma platter and a falafel sandwich! Both tasted really good - the portion size was okay, wish there was a bit more food but would recommend and go again! 

Also cash only, but they have an ATM inside. ","2022-07-07 23:40:04.845686+00:00"
"Pommes Frites","False","True","5","amazing fries and wide selection of sauces ","2022-03-15 01:46:59.836441+00:00"
"The Gully","False","True","3","It’s a bit overwhelming. Crowded and music is too loud. Food was average though. ","2022-02-22 04:29:47.261495+00:00"
"Mala Project","False","True","4","Dan Dan noodles were really good! Lots of flavor and spice, easily shareable with people. 

Wasn't a huge fan of the chicken dry pot, very tough meat and not much variety. Think it would be more worth to build your own dry pot instead! ","2022-02-26 16:12:39.335557+00:00"
"Rasika","False","True","5","went for my birthday dinner with my family and thought it was great! Was SO full at the end of the meal & they brought us gulab jamun and ice cream at the end 🤩","2022-06-07 21:26:36.390182+00:00"
"Barcelona Wine Bar","False","True","5","Good sangria! tapas bar - lots of good options! Flan is phenomenal ","2022-05-01 19:19:34.752104+00:00"
"Lolita","False","True","4","Good vibes and drinks, definitely a fun dinner place. Ordered cauliflower tacos, Mexican fried rice and street corn! Crowded so make a res in advance! Had bumpin music lol - would definitely return ","2022-04-30 16:43:17.698843+00:00"
"Añejo Tribeca","False","True","5","Amazing food, service and vibes! 10/10 ","2022-04-29 01:40:25.456468+00:00"
"The Rustic","False","True","4","They have a fixed brunch menu of 9 items - was a bit difficult to accommodate dietary restrictions as they can't substitute the items. Overall still very good! Highly recommend. ","2022-04-21 17:08:51.869539+00:00"
"Mercadito","False","True","4","Ordered hongas tacos, Mexican corn, and chipotle mango guac! very flavorful and fresh ingredients :) they gave us a variety of salsa and chips for the table! Would definitely go again ","2022-06-27 19:36:37.187731+00:00"
"Taste Unlimited","False","True","4","Good portion size, filling sandwich","2022-03-21 15:22:21.228543+00:00"
"Sisters","False","True","4","Fried pickles, veggie burger and risotto! I had been craving risotto for over a week & finally got my fix. The veggie burger patty was also handmade and very fresh - would definitely go back to try something else :) very cute rustic interior! ","2022-08-02 01:57:59.310256+00:00"
"Torchy's Tacos","False","True","4","Good tacos! Classic Texas taco spot ","2022-03-26 05:03:09.945146+00:00"
"Taco Bell","False","True","4","Mexican pizza 5/5 & they let you take as much hot sauce as you want ","2022-05-18 01:45:58.984419+00:00"
"Gupshup","False","True","4","Good drinks and vibes, service was good. Nothing special but good experience to have. ","2022-02-22 04:23:23.308835+00:00"
"The Horny Ram","False","True","3","went for bottomless brunch & was honestly expecting more. People have raved about this place - maybe it was just for vibes and the name lol but thought the food was dry / not as good as I imagined. They def kept the bottomless coming though which is a plus! Make a res in advance if you wanna check it out or don't lol I don't think you're missing out on much ","2022-06-07 21:17:56.137195+00:00"
"12 Chairs Cafe","False","True","5","Always a fantastic meal ","2022-07-31 22:48:35.266076+00:00"
"Ralph's Coffee","False","True","5","great coffee, cute decor! ","2022-04-03 00:22:59.926836+00:00"
"Alkaline","False","True","4","Green bean salad was good, flavorful but a little too salty. Red curry ramen was unique!! Just a tad spicy","2022-03-21 15:17:52.510545+00:00"
"Tatte Bakery & Cafe","False","True","5","Great food & coffee! Lots of pastry and breakfast choices. location at Harvard Square is really crowded but a great spot to study or chill with friends ","2022-05-01 19:18:59.570075+00:00"
"Adda Indian Canteen","False","True","5","Never lets me down ","2022-07-17 16:56:05.604675+00:00"
"Versailles","False","True","4","authentic Cuban cuisine - very packed for a Sunday night, waited 30 mins to be seated but very fast service. Food was good, Cortadito was 😍 will definitely go back! 

","2022-06-20 16:14:25.839302+00:00"
"TALEA Beer Co.","True","False","","",""
"Dua Kafe","True","False","","",""
"Alta","True","False","","",""
"ilili Restaurant","True","False","","",""
"Empanada Mama","True","False","","",""
"Soothr Thai Noodle Bar","True","False","","",""
"Veselka","True","False","","",""
"Thai Villa","True","False","","",""
"Dhamaka","True","False","","",""
"Our Mom Eugenia","True","False","","",""
"Bruster's Real Ice Cream","True","False","","",""
"Carbone","True","False","","",""
"The Sandwich Shop","True","False","","",""
"Giano Restaurant","True","False","","",""
"Cutlets Sandwich Co.","True","False","","",""
"Ruby's","True","False","","",""
"Buddakan","True","False","","",""
"Fan-Fan Doughnuts","True","False","","",""
"Chavela's","True","False","","",""
"Clementine Bakery","True","False","","",""
"Ramen Danbo","True","False","","",""
"Surreal Creamery","True","False","","",""
"Marumi Japanese Restaurant","True","False","","",""
"Enoteca Maria","True","False","","",""
