"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Dishoom","False","True","5","Was on a work trip and my coworkers suggested we go to Dishoom. It was one of the best Indian restaurants I’ve had. The line was very long and they would bring out complimentary chai which was incredible. The chaat, nihari, saag, paneer, and butter chicken were some of the best. Friendly servers. Went back later that week bc it was so good ","2022-05-06 18:48:24.179525+00:00"
"il laboratorio del gelato","False","True","4","Got the Ube & Mint Chocolate chip. Was really good! Plenty of flavors to choose from","2022-05-02 18:50:26.085840+00:00"
"Darbar Persian Grill","False","True","5","The best Persian place in Toronto and it certainly lived up to the hype! Check it out if you’re in the 6. ","2022-09-22 16:07:33.930471+00:00"
"Bajibaji","False","True","5","I’ve been back 3x for their sesame chicken. Will continue to go back. 🔥🔥 ","2022-04-17 21:59:22.949627+00:00"
"Saint Theo's","False","True","4","This place was is a very trendy, cool spot to go in west village. Everyone there looked like a celebrity and dressed well. I randomly stopped by bc I was hungry. Food was solid even though I only got appetizers. ","2022-09-07 02:52:26.207887+00:00"
"Antidote","False","True","5","Simply fantastic. Must check out if you like Asian cuisine. They have a chai espresso martini (not pictured) which was delicious. ","2022-09-07 02:49:36.249938+00:00"
"Bruster's Real Ice Cream","False","True","5","Haven’t had as good of a ice cream place in nova in a while. Went 2x in the week I was home. Hanish didn’t pull up with me tho :/","2022-05-10 19:17:28.143954+00:00"
"Sundaes and Cones Inc.","False","True","5","When I interned back in summer of 2018, I went at least 3x a week. One of my fav ice cream places in the city. Can’t wait to keep going back as the weather warms up","2022-04-18 18:09:03.107206+00:00"
"Málà Project","False","True","4","Got a chicken bowl and dumplings. Their variety of spices is truly impressive. The bowl itself was quite filling. Fast service and would return for a quick and tasty Asian cuisine. ","2022-11-21 16:10:43.215651+00:00"
"Ray's Candy Store","False","True","5","Got 2 cookies and cream ice cream cones + 20 freshly baked beignets for only $14!? You gotta be kidding me. They both were phenomenal. Will be a go to spot in the summer. ","2022-04-22 03:40:51.186376+00:00"
"Nom Wah Tea Parlor","False","True","5","First Dim Sum place in Chinatown and it lived up to the expectations. I’ve been craving it ever since. We waited in line for 40 mins and it was all cash. The service was very quick and good. Best dumplings I’ve had in a reallllllly long time. Can’t wait to go back. A strong 5.  ","2022-04-22 03:33:37.841470+00:00"
"Scampi","False","True","4","Had a great dinner with coworkers. Solid ambiance and food was delicious. Would return again. ","2022-09-07 02:55:26.339365+00:00"
"RSVP Lagos","False","True","4","First Nigerian restaurant experience! Was a good beef cutlet based dish with mushroom gravy. Slow service in the country but food was solid. Espresso martini was a a tad too sweet but still good.","2022-11-21 16:08:35.553807+00:00"
"Kiki's","False","True","5","This place is usually very busy and doesn’t take reservations so make sure to go early. Food was spectacular. The lamb chops were my fav entree and the tzatziki/salad were my fav apps. Cheesecake was good too. Got the bottle of house red wine which came in a jug lmaooo (sadly not pictured below). Great place to go especially when you have 8-10 folks as they have a bunch of benches / sections. Would for sure return!","2022-08-02 13:15:32.398471+00:00"
"HYUN","False","True","5","Was a phenomenal Wagyu KBBQ experience. Very pricey but worth it for a celebratory dinner. You have to get your name on the reservation a good month in advance. The meat melts in your mouth and every cut was delicious. The service was impeccable. Probably one of the fanciest places I’ve ever dined at. Would definitely go back. ","2022-04-18 17:53:13.943160+00:00"
"Khiladi","False","True","3","I got the butter chicken and garlic naan. Was decent but not great.","2022-04-26 04:03:38.321725+00:00"
"Gazab","False","True","4","Overall food was solid and the service was fast. It’s a small place so make a reservation in advance. Would return again.","2022-07-18 01:10:37.155236+00:00"
"Brooklyn Dumpling Shop","False","True","3","Average dumplings but the concept of food coming out in the lockers was neat. It was self service via a kiosk","2022-04-17 21:55:45.083361+00:00"
"Anita Gelato","False","True","5","I’m a sucker for mint chocolate chip gelato. Anita’s slapped. Will definitely be returning. I craved it badly again the next night but somehow controlled myself ","2022-09-07 02:56:51.695352+00:00"
"Darbar Persian Grill","False","True","5","","2022-09-22 16:06:14.590548+00:00"
"Poco","False","True","4","Went for brunch. The margs slapped, sliders were good and music was bumpin. Would return for the overall experience","2022-04-29 03:31:28.699400+00:00"
"KYU","False","True","5","KYU lived up to all the hype and recommend everyone to check it out! The bone marrow was delicious and the octopus stood out. The apple pie for dessert was fantastic. Good service even when busy. ","2022-11-21 16:13:24.460753+00:00"
"Wo Hop Restaurant","False","True","3","Very average for Chinatown. Got the lo mein, orange beef, duck fried rice, and hot curry beef. Was all cash and decent service. ","2022-04-24 16:23:22.775928+00:00"
"Buddakan","False","True","4","Tried the pepper beef, ma la chicken, general tsos dumplings, spring rolls, sausage fried rice and lo mein. Was a solid meal and would return. Ambiance was cool inside ","2022-07-05 02:35:11.194043+00:00"
"Catch Steak","False","True","5","This is a 3 hour commitment and always bumping. Food was godly and an overall great experience to say the least. Be prepared to spend some $$$ but walk out happy. Anyone tryna treat me to some steak? If so hmu :)","2022-09-07 03:01:50.959543+00:00"
