"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Amy's Drive Thru","False","True","5","Great deal in terminal 1 at SFO. Paid $10 for a “double-double” burger which tasted great. Will be coming back every time I fly out of SF","2022-07-08 18:55:35.209712+00:00"
"Noodles Etc.","False","True","4","Good cheap Thai food","2022-02-17 02:40:39.860373+00:00"
"Pequod's Pizza","False","True","5","Best deep dish in Chicago. A head above Lou Malnati’s and Giordano’s.","2022-03-13 23:57:14.656733+00:00"
"Dimo's Pizza","False","True","4","Really good thin crust pizza with an awesome crust","2022-04-03 16:48:19.602679+00:00"
"Bleecker Street Pizza","True","True","","",""
"Tompkins Square Bagels","True","False","","",""
"Driftwood Deli & Market","True","False","","",""
"Ike's Love & Sandwiches","True","False","","",""
"Fambrini's Cafe","True","False","","",""
"Shelter","True","False","","",""
"Parlor Pizza Bar","True","False","","",""
