"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"a Mano","False","True","4","Bread was fire. Everything else was good not mind blowing tho ","2022-02-22 18:58:44.692713+00:00"
"Kitchen Story","False","True","5","Favorite brunch spot in SF. I had the wagyu burger and the bacon flight. Both were incredible. Aioli on the burger was so good","2022-05-02 05:05:28.239623+00:00"
"The Little Chihuahua Mexican Restaurant","False","True","4","Super clean burrito. Kinda pricey. ","2022-03-01 04:36:04.403484+00:00"
"The Brindle Room","False","True","5","Their burger is incredible. Super juicy and incredible flavor ","2022-10-17 19:33:13.397827+00:00"
"Santeria","False","True","4","Tacos were good. Pricey but set up and vibes are great ","2022-03-15 00:47:25.761623+00:00"
"BAIA","False","True","5","The drinks are amazing. Food was really good. Not very heavy. Chocolate pie dessert was incredible. Ambience and decor is one of my favorites in Sf ","2022-05-02 05:06:59.477910+00:00"
"Katz's Delicatessen","False","True","5","Pastrami here is to die for. Pricey but sooo worth it ","2022-03-07 20:02:59.853446+00:00"
"Chubby Noodle","False","True","3","Fried chicken was very sub par. The Korean pork tacos weee good. Overall it was pretty mediocre. ","2022-07-01 23:13:09.615797+00:00"
"Super Duper Burgers","False","True","5","Best burger in Sf LOL ","2022-02-22 17:20:57.494088+00:00"
"Tacolicious - Mission District","False","True","4","Great tacos. Kinda pricey ","2022-02-22 17:23:14.783966+00:00"
"Daily Provisions","False","True","5","Best cruller in NYC ","2022-03-01 04:42:07.742216+00:00"
"Lindens","False","True","4","The spicy marg and the chamomile sour drinks were incredible. Honestly the bar is probably the best part about this place. 

The house roll was really good. The ravioli was so creamy and delicious. The burger was okay. The cookies were great.

I’d go back for the bar not food ","2022-12-21 04:37:10.489018+00:00"
"Sightglass Coffee","False","True","4","Great coffee and vibes. No internet tho and closes early ","2022-02-24 18:01:53.758099+00:00"
"Duboce Park Cafe","False","True","2","I only got the hot chocolate. It was lukewarm / room temp ","2022-05-06 18:58:11.552677+00:00"
"Rubirosa Ristorante","False","True","5","Best pizza in NYC hands down ","2022-03-01 04:40:20.423922+00:00"
"Oxomoco NYC","False","True","5","Menu changes frequently. Amazing brunch spot ","2022-03-01 04:48:14.852437+00:00"
"Dominique Ansel Bakery","False","True","4","Cronut is great but overpriced ","2022-03-01 04:54:23.000831+00:00"
"Shinn East","False","True","5","Incredible experience. Really intimate setting with the chef and the food was incredible. Really high quality fish. The fatty tuna + caviar and the yellow tail pieces were my favorite. Great price too for omakase ","2022-12-03 16:59:15.257967+00:00"
"Electric Burrito","False","True","4","I got the hot rod (subbed the eggs for chicken). Great burrito and tons of flavor. Arteries felt clogged after eating it tho. Not authentic Mexican food imo but a great burrito ","2022-10-23 01:20:42.473569+00:00"
"The Doughnut Project","False","True","5","Everything was great ","2022-03-01 04:47:42.633856+00:00"
"Sarabeth's","False","True","5","Really great brunch spot ","2022-03-01 04:48:51.202415+00:00"
"Starbelly","False","True","4","Really good food and not pricey. Indoor dining has good vibes. Drinks are good too ","2022-02-22 18:58:02.203651+00:00"
"La Pecora Bianca","False","True","5","Great pasta and food and indoor space is great ","2022-03-01 04:55:42.953843+00:00"
"Red Jade","False","True","5","Pork buns were aight. General tso chicken is awesome. I get it all the time when I’m craving Chinese food ","2022-03-09 17:30:14.359202+00:00"
"Tacos El Compa Taqueria & Catering","False","True","5","Eat here every time I’m home in San Jose. Best Al pastor tacos I’ve ever had","2022-07-29 17:16:59.298880+00:00"
"Sel Rrose - Manhattan","False","True","5","Great drinks and vibes ","2022-03-01 04:41:32.199766+00:00"
"Little Cupcake Bakeshop","False","True","5","Chocolate cake was great but the banana PB cupcake was incredible (even tho I prefer choc desserts) ","2022-03-01 04:52:35.456866+00:00"
"Emily West Village","False","True","5","Got the Emily burger and split the colony pizza. Burger was incredible. If you want a heavy / greasy burger this is the one. Go to brindle room for something less heavy. 

Pizza was solid but wouldn’t crave it ","2022-10-28 16:57:25.795048+00:00"
"Rosie's","False","True","4","I got the carnitas with mole. Gigantic portion. The salsa with the chips (esp the habanero one) was amazing. ","2022-10-08 23:35:17.138063+00:00"
"Wayfare Tavern","False","True","5","Fried chicken is the best I’ve ever had. The batter is the perfect amount and has a garlic / herb flavor. Super flavorful. Their burger is also incredible. Fries were also sooo good. Definitely best meal I’ve had in Sf so far ","2022-06-28 17:04:49.097257+00:00"
"HORSEFEATHER","False","True","5","Drinks and vibes are great ","2022-02-23 20:41:33.618850+00:00"
"Emilio's Ballato","False","True","4","Great pasta, kinda pricey ","2022-03-01 04:43:22.085458+00:00"
"Sun & Moon","False","True","5","Really great Thai food - not super pricey and vibes are awesome. Highly recommend ","2022-07-23 21:02:20.280099+00:00"
"Wise Sons Jewish Delicatessen","False","True","4","I got the No. 19 with pastrami. It was good but a bit pricey. ","2022-07-25 01:33:28.451848+00:00"
"ROOH","False","True","5","Tbh can’t go wrong with anything here. Food is worth the price and ambiance is great ","2022-03-01 04:38:52.873586+00:00"
"Kung Food","False","True","3","I got general tso chicken. It was not super flavorful. I definitely prefer red jade over this place for that dish ","2022-06-28 16:45:21.334239+00:00"
"St Francis Winery & Vineyards","False","True","5","Wine and the vineyard is awesome. Not too packed on a Friday and tasting wasn’t expensive. Their Chardonnay and 2019 Zinfandel were great ","2022-07-23 21:03:36.368977+00:00"
"La Taqueria","False","True","5","I had the super burrito with carnitas dorado style. It was super good but not the best burrito I’ve head. Might try a different meat next time ","2022-05-02 05:04:22.525675+00:00"
"Au Cheval","False","True","4","HIGH 4. I got the bacon flight and the double cheese burger. The burger was great and bacon was so good. The patty was a bit thin. ","2022-10-08 16:42:49.588626+00:00"
"Levain Bakery","False","True","5","Best cookie and banana bread I’ve ever had ","2022-03-01 04:45:44.253984+00:00"
"Shizen","False","True","5","","2022-02-22 17:24:21.650332+00:00"
"Tilak","True","False","","",""
"Golden Boy Pizza","True","False","","",""
"Nari","True","False","","",""
"Zareen's","True","False","","",""
"Breads Bakery","True","False","","",""
