"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Prince Street Pizza","False","True","5","Prince Street Pizza is easily the best pizza I've ever had in my life - no wonder so many celebrities have made their way to this hidden New York gem! Price Street's square slices are to die for!

The sauce is fresh and full of all the perfect flavors that complement the stringy cheese underneath. Together they create such a soft, warm, and deep layer that's cradled by the fluffy but firm crust. Coupled with the crunchy crust, each bite really becomes what a slice of pizza should aim to be!","2022-05-11 05:32:06.297297+00:00"
"MooThru","False","True","5","MooThru is some of the BEST ice cream I've ever had. All of their ice cream flavors are unique and packed with fresh tasting flavors. The ice cream itself is one of the creamiest ice creams I've had, where you can taste milk mixing with the mixed in flavors.

I highly recommend getting your scoop on one of their freshly made waffle cones! Every flavor tastes amazing both as a scoop and a milkshake.

Their flavors are also to die for! Some of my favorites include: Blackberry, Gingerbread Cookie, Mounds, Cookie Dough, Pumpkin Spice, Cookies N Cream!

The line is ALWAYS long (in-person & drive-thru), but it is 100% worth the wait!","2022-05-11 05:39:27.860851+00:00"
"Wiseguy Pizza","False","True","4","Wiseguy Pizza is an awesome pizza spot in Northern Virginia. They have some super dope specialty pies that always hit the spot and never fail to satisfy. Each slice is crispy yet light and has the perfect ratio of cheese to topping to sauce. They're also always cooked to well done!   

So far I've tried the Paneer Tikka, Margherita, Mushroom Truffle, and Grandma Square.  

As a huge fan of Indian fusion pizza, Wiseguy definitely has some of the best Paneer Tikka slices. It's a jalapeño sauce with house masala, paneer, mozzarella, onion, tomatoes, green peppers, chili peppers, and cilantro. The base sauce is nice and spicy which really helps bring out all the masala flavors. Each of the toppings fit right into each other. But my favorite part of the experience has to be jalapeño sauce drizzle! It's spice and savor sets it apart from any other paneer slice I've had!   

The Mushroom Truffle has a white sauce base with mushrooms, basil, goat cheese, mozzarella, parmigiano, and truffle oil. This pie is super creamy and packed with mushroomy flavor creating its own unique experience.  

The Margherita is pretty standard. Made up of tomato sauce, mozzarella, basil, parmigiano, and extra virgin olive oil, it always satisfied whenever looking for a simple but classic slice. However the Grandma Square does the same taste wise, but is on whole new level with texture and experience. It's a square slice cooked well done with marinara, mozzarella, basil, and extra virgin olive oil.","2022-05-16 22:04:17.852252+00:00"
"The Village Cafe","False","True","3","The Village Cafe is a great brunch spot in Richmond, VA. Any VCU student will tell you that this their go to for a lazy Saturday or Sunday morning.

In my experience, their food was solid and did the job! The staff was super nice and quick and really added to the experience. The Village does get packed though, so make sure to get there early!","2022-05-11 05:16:55.543985+00:00"
"Dolcezza","False","True","4","Dolcezza's gelato was some of the best gelato I've had in the NOVA/DC area! All the flavors were rich and diverse. Each had their own remarkable taste. I highly recommend ending your night at Dolcezza if you're in Fairfax's Mosaic District.","2022-05-11 05:41:43.433266+00:00"
"BJ's Restaurant & Brewhouse","False","True","4","BJ's was my favorite place to be on Tuesday nights because of their half off pizookies! Consistently amazing, the mini-pizookie is definitely big enough to feed two people and 100% worth the price point on Tuesdays!

I recommend the triple chocolate, monkey bread, salted caramel, cookies n cream, and chocolate chunk!","2022-05-11 05:27:12.807687+00:00"
"La Flor Michoacana Mexican Ice Cream Shop","False","True","5","My friends and I used to frequent La Flor Michoacana all the time during our summers in Charlottesville. Their popsicles are truly AMAZING. They have a HUGE variety of flavors and each with their own aesthetic look and taste. La Flor Michoacana will always be one of my favorite spots to stop by at in Charlottesville.","2022-05-11 05:19:53.225791+00:00"
"Dimple's Bombaytalk","False","True","3","Dimple's Bombay Talk can be found in the Indian food capital of the east coast: Oak Tree Rd in Edison, NJ. They have a wide variety of dishes, all tuned to their own specific flavors.

We decided to try some of their bites (chaat style dishes), which they are known the most for. We ordered the samosa chat and khasta kachori. Both were good and packed with flavor, however there was no ""wow"" factor. It felt as if the same foods could be made at home. However, I do look forward to trying more of their dishes at my next visit!","2022-05-11 05:12:02.840103+00:00"
"Red Robin","False","True","3","Red Robin is one of my favorite burger chains. However the Charlottesville location isn't as good as others I've been to in Northern Virginia. It's greasy and heavy, just a like burger and fries should be!

My favorite dish of the menu is the Burnin' Love with onion straws and a side of garlic fries. When dining in, you have to go bottomless with the fries.

Red Robin also has some AMAZING sauces to choose from with their campfire sauce, poppyseed-honey mustard, and brand new buzz sauce being my favorites!

P.S. if you join Red Robin Rewards, you get a FREE birthday burger every year!","2022-05-11 05:13:25.402482+00:00"
"Charm School- Social club","False","True","5","Charm School is one of the best Ice Cream places in Richmond, and honestly Virginia! Every flavor is super creamy and unique. They're menu is always innovating, so there's always something new to try at every visit. The ambiance and aesthetic of the store is also so cute, it makes for the perfect photo op (especially the famous Richmond Charm School mural outside the store).

We got the lavender and peach crisp, and both were AMAZING! Highly recommend trying these two fruity and often hard to find flavors!","2022-05-11 05:24:06.360083+00:00"
"Slice Joint","False","True","3","I was super excited to try the Slice Joint at the Roost, it didn't disappoint! I'm a huge fan of square slices so was excited to try the square cheese.

Overall the pizza was solid with a crunchy crust coupled with a thick but airy bread foundation. The sauce and cheese were also packed with flavor, just a bit saltier than I would've liked. Other than that, I can complain! I'm excited to visit again and try an New York style slice!

You have to order via the Roost ordering service which was a little confusing to figure out, but their is staff around the entire food hall to help! But pretty much, you find any open seat and scan the QR code associated with that seat. From there you can order and pay for all your food right from the site. There is both indoor and outdoor seating!","2022-05-11 05:30:37.987700+00:00"
"Burro Cheese kitchen","False","True","4","Burro’s grilled cheeses had been hyped up for a long time, so I was super excited to visit the food truck on Rainey Street! 

I got the waylon & willie which was aged cheddar, Gouda, caramelized onions and pepperoncinis all grilled between two pieces of sourdough bread. The sandwich was pretty solid. It was grilled to a perfect crisp and the onions and pepperoncinis complemented the gooey cheese. However my favorite part of the meal was dipping the grilled cheese into the habanero yellowbird sauce. The sauce was super spicy but still retained lots of flavors and really added to the salty/savory feel of these. 

It wasn’t the best sandwich or grilled cheese I’ve had, but it’s definitely up there. Overall the food truck had a dope vibe and long lines (def worth the wait)! ","2022-07-08 15:29:39.153115+00:00"
"Tijuana Flats","False","True","4","Having had it originally in Florida, Tijuana Flats has become a must visit whenever I'm in Virginia Beach! All of their appetizers, dips, entrees, and desserts are absolutely fresh and amazing. But my favorite part of the dining experience is the hot sauce bar! 

My favorite items are the nachos, veggie burrito, and mexican pizza. Other staples include the Tijuana Trio (guac, salsa, and queso), the dos tacos, and their infamous flautas. All of their dishes are packed with flavor, large, and easily customizable. As a vegetarian, I was able to the to try almost every dish without any worries. 

If you try the flautas or burrito, make sure you get it ""wet."" For a little bit extra, you can smother it in their red sauce, queso, or verde sauce. Trust me, it's 100% worth it! Also in general, make sure your dish either had a queso or get a side of it because it pairs super well with all their food. 

Their chips are also seasoned giving them a nice kick (they come with most dishes). I highly recommend trying out the hot sauces and even buying some bottles for home! My favorite is easily the ""Smack My Ass and Call Me Sally."" 

If you have a sweet tooth, all their desserts also look delicious,. My go to has always been their cookie dough flautas. It's literally deep fried cookie dough with powdered sugar and chocolate sauce. 

Tijuana consistently delivers and this location isn't any different 😋","2022-05-10 17:47:06.484565+00:00"
"Tony's NY Pizza","False","True","3","Tony's NY Pizza in Fairfax has always been an okay staple. Their pizza is big, filling, and has lots of modifiable options. However the sauces lack some taste and since most pies are pre-made, they lack a level of freshness. However their lunch special of a slice, fries, and a drink for $7 is unbeatable!

We ordered an artichoke slice and an eggplant parmesan slice. The artichoke pie was on white sauce with four cheese, basil, garlic, artichoke, mushroom, and tomatoes. Presentation was a 10/10, but overall it was okay and even a little cold. The eggplant parm slice literally had eggplant parmesan embedded between the marinara sauce and mozzarella. This one was MUCH better but again, definitely have had better.

Given how close by and cheap it is, I would definitely return for a slice with marinara.","2022-05-10 16:21:42.100023+00:00"
"First Watch","False","True","5","First Watch is one of my favorite vegetarian friendly brunch spots in Charlottesville, VA. Being a chain, I was a little skeptical at first but First Watch delivers every single time. All of their dishes are packed with flavor and loads of fresh and healthy ingredients creating the perfect balanced meal. They also have so much variety that you can try a different dish on the menu each time until you find your favorite.

My favorite dishes to date are the Lemon Ricotta Pancakes (seasonal) and the Market Veggie sandwich.

The Lemon Ricotta Pancakes are seasonal, so check online or call in before hand if you want to try them! They're some of the fluffiest pancakes I've had and pair so well with the lemon ricotta cream and strawberries. The dish holds the perfect amount of sweetness and is super filling.

The Market Veggie Sandwich also always satisfies. It's made up of house-roasted crimini mushrooms, zucchini, spinach, pesto, mayo, and mozzarella cheese on grilled artisan whole grain. The sandwich is light yet filling and pairs super well with their basil backed tomato soup!

If you're an egg person and are looking for a sandwich alternative, I recommend trying out the The Elevated Egg Sandwich. It's made up of over-easy eggs, gruyere cheese, smashed avocado, mayo, and lemon-dressed arugula on a brioche bun. The sandwich is egg-tastic but not as filling as other options. It does come with a side of First Watch's house seasoned potatoes though. I have yet to try The Elevated Egg Sandwich at the Charlottesville location, so I'm excited to do that soon!

Highly recommend First Watch to anyone looking for a solid brunch spot on a mid-range budget.","2022-05-11 05:23:03.994688+00:00"
"Deep Ellum Tacos El Habanero","False","True","4","Deep Ellum Tacos was a quick and inexpensive spot for Mexican food in Dallas, TX. It’s a hole in the wall, to-go only spot but they do have some tables set up on the street up front. 

We ordered the street style taco, gordita, nachos de la casa, and handmade quesadilla all with veggies. 

The taco was made with mushrooms, fajita veggies, white onion, cilantro, and lime grilled on a corn tortilla. It was solid but nothing super special. It was served with a habanero sauce which definitely enhanced the experience. 

The gordita was a fried masa stuffed with mushrooms, fajita veggies, lettuce, beans, cotija cheese, Mexican cream, and guacamole. The gordita was absolutely amazing. It was crunchy and filled with the perfect amount of food. I just wish the fried masa had been a little less oily. 

The nachos were made from homemade tortilla chips, cheese, veggies, guacamole, beans, cream, jalapeños, and the habanero sauce. The nachos weee easily my favorite item of the menu. 

Finally the quesadilla was a deep fried tortilla stuffed with Mexican mashed potatoes, lettuce, cream, and cheese. It was solid but again nothing amazing.

Overall Deep Ellum Tacos had some great food for a great price. I’d recommend the nachos and gordita both for their tastes as well as portions. I’d definitely stop by when visiting Dallas in the future! ","2022-05-18 22:59:03.405786+00:00"
"Rupa Vira's The Signature","False","True","4","After countless recommendations and reviews, I was excited to finally try Rupa Vira's The Signature. Although I've tried a lot of their menu at local weddings, this was my first time visiting the restaurant.  

We ordered the mix pakora and gobi manchurian as appetizers. The portions for both were huge! The mix pakora was average. The veggies were seasoned and cooked well, but there was just a lot of fried batter. The gobi manchurian was absolutely phenomenal. Each bite was super crispy and the sauce was to die for.

For the main course we ordered the paneer butter masala and malai kofta with garlic naan. Both were solid but there was nothing special; pretty similar to those of other restaurants. The portions for the two entrees was also smaller than expected.  For drinks, we ordered the mango lassi. Although it was yummy, it was too small for the price listed.

In regards to food, it seems like Rupa Vira's The Signature kills the appetizers and chat style foods. I plan to come back again and again to eat through the entire app/chat menu!","2022-05-10 22:18:30.406238+00:00"
"Taco Bell","False","True","5","The mexican pizza is back and boy does it slap 👋🏽 ","2022-05-17 04:41:40.406061+00:00"
"Blaze Pizza","False","True","4","Blaze Pizza at Disney Springs us phenomenal! It's hard to go wrong with a make your own pizza place, but Blaze goes above and beyond. You'll be able to quench your pizza cravings with an 11 inch personal pizza that doesn't break the bank. Seated in the heart of Disney Springs, the ambiance of the indoor and outdoor seating is amazing.  

The best thing about Blaze is that you can get unlimited sauces, toppings, and cheeses. So I use Blaze as my one excuse to really pile the flavors up. And at the end when picking up your pizza, don't forget to get all the different finishes (both drizzled and on the side)! My favorites are Buffalo sauce, ranch, and srirancha!  

Blaze's portions are also solid. Given how hungry you are, you'll either fill up perfectly or can even share a pie between two!   

Hack: If you like pesto, ask for a spicy red sauce base (extra sauce of course) with pesto around the crust!","2022-05-11 04:07:26.003698+00:00"
"Chuy's","False","True","5","Chuy's is definitely one of my go-to tex-mex spots. They have a pretty big menu and are always accommodating with substitutions, so it's perfect for vegetarians and satisfies every time.  

I normally get the veggie enchiladas smothered in boom boom sauce. It's spinach, onions, zucchini, red bell peppers, serranos, roasted green chiles, corn, and cheese all wrapped in a flour or corn tortilla with a side of beans and rice. The enchiladas always taste super fresh and are filling. But it's the boom boom sauce that steals the show. It pairs well with all the flavors of the seasoned veggies and never disappoints.   

Chuy's is also one of my favorite spots because of their assortment of sauces. Although I like the boom boom the best, I highly recommend trying them all out to find your favorite. I also order the ranchero on the side anyways!   

The tomatillo sauce is tangy but mild and made from fresh green tomatillos, green onions, cilantro, and garlic. The deluxe tomatillo adds in sour cream, herbs, and spices for a creamier finish. The ranchero made with fire-roasted tomatoes, caramelized onions, bell peppers, cilantro, spices giving it a zesty flavor. The fan favorite boom boom is made from roasted New Mexican chiles, tomatillos, green onions, cilantro, and melted cheese. I always wanted try to the green chile and hatch green chile but unfortunately they aren't vegetarian.   

Overall this Chuy's (my og 😤) has a great staff, offers unlimited chips and salsa (always a plus 😂) ,and the dishes are usually big enough to split! Pro-tip: if you order two half portions of a dish, you get double the sides!","2022-05-18 23:45:01.405966+00:00"
"Restaurantes Zarabanda Sociedad Limitada","False","True","3","Zarabanda was an okay restaurant with unique foods and plating. They were able to accommodate large groups and vegetarians, which was definitely a plus however the food just wasn’t that great. 

We ordered the bird’s nest and a pizza with roasted red papers, white onion, caramelized onions, and mozzarella. The birds nest looked really cool and had a newfound texture but was bland (seemed like the only seasoning was salt). The pizza was mid, nothing special. ","2022-05-16 21:48:44.498049+00:00"
"The Board Room Game Bar & Brewery","False","True","5","The Board Room is a dope spot to hang with friends. The game room and bar vibe really meshes well together and seems to be super popular in the Arlington area. 

You can grab a table or make a reservation and that’s it! All the games are displayed for public use, and there’s lots of staff to hand orders of food and drinks. 

During @robel’s birthday, I got to try their pretzel and nachos. The pretzel was super soft, salted well, paired great with their melted cheese sauces. The nachos were also a hit! We were able to make them with salsa, guacamole, cheese, beans, and sour cream. Although simple, it definitely hit the spot. The food portions in general were larger than I expected. 

After multiple visits, I can definitely attest that the service is phenomenal. The drinks were solid, but nothing special. ","2022-06-22 15:48:23.659950+00:00"
"Chuy's","False","True","5","Chuy's is definitely one of my go-to tex-mex spots. They have a pretty big menu and are always accommodating with substitutions, so it's perfect for vegetarians and satisfies every time.

I ordered the quesadillas to try something new. Although they were listed as an appetizer, they were pretty big and honestly super filling. It's a flour tortilla stuffed with cheese, green chilies, and onions. It's served with a side of guacamole, sour cream, and tomatoes. Rather than one big quesadilla, they serve you four smaller ones that will definitely quench your appetite. The cheese pairs well with seasoned veggies makes for the perfect bite when dipped in some boom boom sauce.

Chuy's is also one of my favorite spots because of their assortment of sauces. Although I like the boom boom the best, I highly recommend trying them all out to find your favorite. I also order the ranchero on the side anyways! 

The tomatillo sauce is tangy but mild and made from fresh green tomatillos, green onions, cilantro, and garlic. The deluxe tomatillo adds in sour cream, herbs, and spices for a creamier finish. The ranchero made with fire-roasted tomatoes, caramelized onions, bell peppers, cilantro, spices giving it a zesty flavor. The fan favorite boom boom is made from roasted New Mexican chiles, tomatillos, green onions, cilantro, and melted cheese. I always wanted try to the green chile and hatch green chile but unfortunately they aren't vegetarian. 

Overall Chuy's has a great ambiance, have unlimited chips and salsa, and the dishes can sometimes even be big enough to split! Pro-tip: if you order two half portions of a dish, you get double the sides!","2022-05-19 03:28:13.546856+00:00"
"Ocha Thai Kitchen & Cafe","False","True","4","Ochoa Thai is a great Thai option in Northern Virginia! The restaurant aesthetic is super cute and gives off cozy vibes.

We ordered the drunken noodles and panang curry. Both portions were of a descent size especially when getting tofu and vegetables. Do note however, that there is an extra charge for getting both tofu AND vegetables. Many have noted that the dishes are rather plain and less filling when both aren't ordered!

The drunken noodles were cooked in a sauce balancing sweet and savory making them super delicious. We ordered medium spicy which wasn't very hot, so we did need a spice tray. Overall they had the classic drunken noodle taste and satisfied my Thai cravings.

The panang curry wasn't the best I've ever had, but still pretty solid. It was on the less sweet side, but still paired well with all the veggies, tofu, and rice.

Like at most Thai restaurants, my favorite pairing was soaking the drunken noodles inside the panang curry. The dish combination at Ocha Thai was amazing. I definitely recommend trying it out!

For beverages, we ordered the Thai Iced Tea! It tasted different than other Thai Iced Teas I've had before. It was hard to tell what the flavor was exactly, but it was very different.","2022-05-11 05:12:31.759088+00:00"
"Benny’s","False","True","3","Benny's is pretty solid and consistent, no matter which location you go to. Same is true for Benny Delucas in Charlottesville, VA. Slices are usually ready and it does take a bit to make the huge 28 inch pie, but nothing crazy.

It definitely isn't a top pizza place but trying a slice as big as your face is 100% worth it!","2022-05-11 05:20:17.794461+00:00"
"SWITCH POP UP BAR","False","True","3","SWITCH Pop-Up in Richmond, VA is a cool concept theme bar. They have two levels, each with their own theme that SWITCHES up every couple of months. 

The decor and theme integration are absolutely amazing. Switch has thought through every detail and every inch of the building makes you feel like you’re in a different world. 

When I visited in May 2022, the ground floor was Willy Wonka themed and the basement was Super Mario (unfortunately the basement was closed when we visited). The drinks and food were alright but definitely recommend a quick visit for the visual experience! ","2022-05-23 01:15:53.192824+00:00"
"Sanissimo Gran Vía","False","True","5","Sanissimo (Gran Vía) was an amazing all vegan restaurant in Madrid. Their menu has TONS of options and can be modified to your liking. Sanissimo strives to deliver healthy but tasty food options while respecting the environment! 

We ordered a large assortment of dishes but the three I remember the most were the Spartan Burger, Pioneer Wrap, and Vegetarian Lasagna!

The Spartan was centered around an artisan vegetable meat patty made of pumpkin, eggplant, onion, and mushrooms. It was then assembled with zucchini, green olive, vegan cheese, lamb's lettuce, sweet mustard, veganesse, and gluten-free bread. We also got one variation where we substituted the patty with fake chicken. Overall I loved trying the Spartan, it was extremely fresh and delivered an amazing combination of flavors.  

The next best item was the Pioneer wrap which was made with spinach hummus, quinoa, mushrooms, lettuce, tzatziki, and veganesse. Overall the Pioneer was fresh and light but was packed with flavor. 

Finally the vegetarian lasagna had no cheese! This came as a surprise to one of my friends but was rather layers of vegetables all baked together. Although it was my least favorite of three items I tried, it was still a quality dish. 

Every dish is also served with a side of potatoes and sauce of your choice! ","2022-05-22 10:18:07.243209+00:00"
"Taco Bell","False","True","3","As an avid Taco Bell fan, I had to try it in España! Overall it was very different than in the US. The chips and tortilla were of different consistencies and tasted different as well. 

We ordered nachos and a burrito GSB. The nachos were chips topped with salsa, beans, sour cream, guacamole, and nacho cheese. The burrito GSB was honestly very similar to a 7-Layer/Veggie Fiesta burrito but had a different kick to it. 

Trying taco bell in Spain was definitely worth the one time experience but it’s nothing like the states. ","2022-05-11 20:01:49.930639+00:00"
"Ben & Jerry's","False","True","3","The Ben & Jerry’s at RTC was solid but nothing spectacular. I’ve been to enough Ben & Jerry’s locations to know that their ice cream gets the job done. I got the chocolate chip cookie dough, but it was kind of underwhelming. It tasted like vanilla ice cream with one or two tiny blouses of cookie dough. The staff was also in a rush and gave out small scoops regardless of the size. ","2022-05-15 02:14:16.990897+00:00"
"Chennai Express- Ashburn","False","True","5","Chennai Express in Ashburn is one of my favorite South Indian restaurants in all of Northern Virginia! The restaurant is filled with the aroma of fresh foods and delicious flavors.

I ordered the paneer masala dosa and vegetable biryani and was pleasantly surprised. Both dishes were packed with flavor and spice and made me want to come back for more. The dosa was firm but thin and filled with the most wonderful paneer filling.

Pro tip: Ask the waiter to bring you extra dosa filling (whichever type you get) on the side. It's free of cost, and that way you get more to eat your dosa with!","2022-05-11 05:25:55.882306+00:00"
"Vinito Ristorante","False","True","4","Vinito Ristorante in Orlando, FL is one of my favorite Italian restaurants of all time. All their food is so rich and authentic, it always has me wanting to go back for more. And their service is even more excellent than their food!   

We ordered the Caprese & Roasted Peppers and Bruschetta as appetizers. The caprese & roasted peppers was essentially a tower of fresh mozzarella cheese, vine ripe tomatoes, roasted bell peppers, and fresh basil topped with extra virgin olive oil. The cheese was so fresh and delicious, it paired perfectly with the fresh ripe tomatoes. The bruschetta was made of some do the most aromatic ciabatta bread grilled and topped with extra virgin olive oil, diced plum tomatoes, parmesan cheese, and basil. Although both dishes were simple, the chefs at Vinito were able to enhance all the flavors! 

For the entree, we ordered the Tortelloni Grattinati. It was essential tortellini with wild mushrooms and spring peas immersed in a cream sauce and barked with mozzarella cheese. The dish was super creamy and packed with savory mushroom flavor. It had a level of freshness and authenticity that's been hard to find at Italian restaurants in the US.","2022-05-11 04:05:43.437065+00:00"
"Schmackary's","False","True","3","If you're looking for a quick and easy dessert to quench your sweet tooth, Schmackary's is the perfect place. All their cookies are baked fresh and look absolutely amazing. I only got to try the one flavor but I hope to be back soon to try the rest!","2022-05-11 05:34:11.249165+00:00"
"Mi Casita Mexican Grill","False","True","2","I visited Mi Casita a couple years ago and it was honestly just okay. They give huge portions at great prices, which does help bump up the experience. They were also vegetarian friendly, being able to substitute any of the proteins for beans or extra veggies.

The food was not very memorable and was just classic Mexican food you find in the US.","2022-05-11 05:15:47.182712+00:00"
