"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"La Lanterna di Vittorio","False","True","5","lasagna tasting flight was amazing!! get the veggie one!! bruschetta was okay though - would skip. the focaccia crisps also looked really good. lost hearing because of the loud, annoying woman next to us… ","2022-04-16 03:54:09.939265+00:00"
"Delucca Gaucho Pizza & Wine","False","True","5","I BEAT ANOOP
UNLIMITED PIZZA
SO GOOD ","2023-03-04 04:00:25.459629+00:00"
"Souvla","False","True","5","First meal back in sf! So good! ","2022-06-27 05:30:58.142684+00:00"
"Tompkins Square Bagels","False","True","5","Murray the cop with garlic herb cream cheese! Perfected the savory breakfast bagel!! ","2022-05-24 01:30:18.845798+00:00"
"PJ's Pancake House","False","True","4","Very good pancakes!! Would definitely come back to try some of their savory items. ","2022-03-14 22:48:29.725175+00:00"
"Raleigh's","False","True","5","Kru, anoop, and I came here during COVID era and it was really good! Drinks were cheap and strong and still tasted good. The nachos were really good too. Would coke again for drinks!! ","2022-05-08 18:15:31.835870+00:00"
"Van Leeuwen Ice Cream","False","True","3","Marionberry cheesecake. It was fine — wouldn’t go back for it. I think their honeycomb was really good the first time I went (pre taste) so will need to go back to retry! ","2022-05-24 01:54:44.418184+00:00"
"Dancing Yak Nepali Cuisine & Bar","False","True","3","food was fine not sure what the hype is about the place. Maybe need to come back for a full dinner. Drinks were interesting though ","2022-03-16 05:31:51.712476+00:00"
"Souvla","False","True","5","Don’t hate me but always a 5! First time trying dogpatch and by far the best souvla ever ","2023-01-03 05:09:27.907185+00:00"
"Flour + Water Pizzeria","False","True","5","super yummy and flavorful! One of the better pizzas I’ve had in sf. Comes second to Tony’s. The pizza here is better than the normal flour and water. ","2022-03-16 05:16:50.609680+00:00"
"Liberty Bagels","False","True","3","caveat! anoop was VERY thoughtful and picked these up for me before moving in, but thought the bagels were kinda hard and not soft and chewy like Tompkins. I do think the walnut cream cheese was good and the rainbow bagel was more promising. The everything bagel was not too great haha. We will have to go again because of all the 5 stars! ","2022-08-22 03:17:42.077167+00:00"
"Mike's Pastry","False","True","4","It was good! But definitely needed to split with someone or it would have been too sweet. Lots of variety! ","2022-03-06 04:40:56.343884+00:00"
"Milan Sweet Center","False","True","5","Very creamy and very good! Usually split the large with two people and sometimes have leftovers. Doesn’t deliver well though so need to go in person ","2022-03-14 22:53:59.038676+00:00"
"Salt & Straw - Hayes Valley","False","True","5","very good! they’re allowing for samples again!! ","2022-03-14 22:36:04.665683+00:00"
"Taboonette","False","True","5","I wouldn’t get the fries again because it was nothing special. I came home and reheated in the oven and added salt and it was much better. The pita wrap was great with the halloumi. Will definitely be back for a healthy dinner!","2022-02-24 22:03:15.577846+00:00"
"Kailash Parbat","False","True","4","Stopped by because we were hungry and got the chaat platter! It was pretty good. Corn one was too spicy. Bhel puri was good. @ani I feel like you would like the corn chaat because it was spicy haha. 

If I came back I would order the dahi chaat","2022-06-10 22:05:03.489284+00:00"
"Cafe Réveille","False","True","5","Chilaquiles was so flavorful and filling and didn’t feel super heavy! The blonde was also really yummy and healthy tasting. Really hard to find a seat inside but great for pickup ","2022-03-16 05:14:16.451413+00:00"
"8Elements Perfect Indian Cuisine","False","True","3","sort of tomato soup like! nothing too great ","2022-03-16 05:45:13.495690+00:00"
"Lolita Cocina & Tequila Bar Fort Point","False","True","5","IMMACULATE VIBES FOR A FRIDAY NIGHT! Make sure to make a reservation. All the food was really flavorful. We wanted to try a few other things but the waiter warned us it would be spicy so we stayed away. He made us a special veggie quesadilla though which was very accommodating. It is a bar that turns more and more into a club as the night goes on. I’m used to mediocre Mexican food, but this place did it right! ","2022-03-05 23:36:50.337870+00:00"
"Roppolo's Pizzeria","False","True","3","fine pizza. quickest thing open at 2am on 6th street. Would only go again if I needed it after drinking. ","2022-08-15 04:39:57.523612+00:00"
"Doughnut Plant","False","True","5","Had the carrot cake and tres leches! Carrot cake BLEW ME OUT OF THE WATER!! BEST DOUGHNUT EVER ","2023-02-27 17:05:25.407711+00:00"
"Viks Chaat","False","True","3","Chole bhatura, random chaat, paneer roll","2022-04-20 23:40:09.502416+00:00"
"First Awakenings","False","True","3","I originally wanted to go to wave street cafe but their wait was too long so we found this place. The egg was solid, pancakes were humongous and good, but kind of dry unless you got a piece with banana in it. I wouldn’t be mad to go back but wouldn’t seek it out","2022-07-23 22:19:21.567081+00:00"
"Prince Street Pizza","False","True","3","Pesto green machine classic. Nothing special about either of them. If I was tipsy I can see why it may taste good, but honestly wasn’t that great. I took a bite of the red and didn’t want anymore! The pesto was better, but still not that great! ","2022-05-22 00:48:15.416347+00:00"
"Amber India - San Jose","False","True","2","IT WAS SO BAD! I WILL NEVER EVER GO AGAIN! I have never wanted to leave a place in the middle of a meal… we got the buffet and there were 5 veggie options and all of them were terrible. We heard some other people complaining about the food too… so sad that a favorite is now gone… I’m sure it’s still worth it in sf with bottomless… ","2022-03-18 21:10:55.157838+00:00"
"bibi wine bar","False","True","4","The ambiance was super nice and service was quick and honestly they have happy hour until 8 everyday for 5 dollar pours. Idk why anoop and I still get “nice wine” when we can’t taste the difference and we also I  don’t love cheese plates so not sure why we got that either. Would definitely come again’ 

Tldr: if you have unrefined taste I’m sure you’ll love the place, If you’re picky with wine I have no idea! 

P.s. have to document my swollen eye ","2022-09-18 15:44:00.603035+00:00"
"Berkeley Social Club","False","True","4","good vibes for bottomless in Berkeley and actually good food! ","2022-03-16 05:43:34.567474+00:00"
"K'Far","False","True","4","FORGOT PICTURES! ","2022-06-18 18:19:34.355664+00:00"
"Zoës Kitchen","False","True","4","Falafel sandwich and pesto hummus. I don’t usually love falafel, but these ones were so good and flavorful! The pesto hummus was okay, wouldn’t get again. Healthy meal! Would recommend for a quick bite. ","2022-05-07 17:47:40.423259+00:00"
"Shizen","False","True","5","very good food! First time I went indoors. Really small indoor area so definitely need to make a reservation. Also tried the lychee drink which wasn’t too sweet and good! ","2022-03-14 22:32:51.060493+00:00"
"Mamoun's Falafel","False","True","3","Falafel sandwich. The falafels were really good but the sandwich itself was okay. Some of the sauces seemed to conflict with eachother. The fries were great and so was the garlic sauce. If I came again I would probably make my own sandwich with feta, olives, pickled vegetables, and garlic sauce. That would be a solid 4! ","2022-05-07 17:49:32.649075+00:00"
"Malai Marke Indian cuisine","False","True","5","best malai kofta I’ve had on the east coast! We had the malai paneer too - that one was okay, but not tomato soup like at all! We also had the ragada pattie which was very flavorful. Best Indian food I’ve had here so far! ","2022-04-17 02:13:05.865511+00:00"
"K'Far","False","True","5","has the egg and cheese sandwich and the brown sugar ricotta toast this time!! had it in person and it was a game changer and bumped it to 5. The bagel came out steaming hot and the cheese was perfectly melted. The egg was actually much better hot!! Craving this place and we just left. @anoop has pictures ","2022-06-19 18:48:54.873451+00:00"
"Xixa","False","True","5","We went on a Saturday night and the ambiance was great. I got the Fresca drinks with mezcal and it was very good. Food was great! ","2022-02-24 21:57:43.015202+00:00"
"Anthem","False","True","5","dude the food in Austin is just amazing lol. Had the border salad (would have wished we asked for less dressing). Shared appetizers: fried okra, cauliflower, tofu, and Mac and cheese balls. Okra was good in theory but I thought it wasn’t amazing. Standouts were the tofu and salad. Would love to go back and great place to go bar hopping right after! ","2022-08-14 14:29:48.723135+00:00"
"Lombardi's","False","True","5","They only take cash! Sangria was great.
Wouldn’t get the bruschetta again — it was nothing special. The white pizza was good to split between two and very filling! ","2022-02-24 22:01:15.559767+00:00"
"Roma Antica","False","True","4","Calzone and pasta! Both were good and the ambiance outside was really nice! Not a place I would go out of my way to visit but always a solid option ","2022-04-16 17:57:45.424350+00:00"
"Sahib Indian Cuisine","False","True","3","Kachori chaat, malai kofta, naan. It was all fine. Nothing special. Not super flavorful either. Wouldn’t be mad if it was the only option, but wouldn’t go back ","2022-05-12 19:33:49.196281+00:00"
"Sliver Pizzeria - Shattuck","False","True","5","Same as the one on telegraph but so good! They have a really nice outdoor area too as long as no homeless people bother you. If you go around closing time they sometimes give you an extra half of a pizza! ","2022-05-08 18:11:24.210798+00:00"
"John's of Bleecker Street","False","True","5","ty @sid for being my partner in crime and convincing @ani to get the boom!! calzone was also so good! would skip on the cheese pizza next time. a solid 5 for the first two dishes mentioned. the two month wait was worth it!! 

“you mean we are getting pizza with just cheese???” - sid ","2022-08-23 02:08:57.585862+00:00"
"Le Boulanger","False","True","4","got the everything bagel with cream cheese. Definitely not a Thompkins bagel but was soft and chewy! ","2022-07-11 21:21:02.539166+00:00"
"East Village Pizza","True","True","5","Got the white square, garlic knots, and grandma. The garlic knots were not good (threw them away) BUT the white pizza was heavenly. Way better than rubirosas white pizza. The grandma was good but the white pizza was definitely the highlight. ","2022-05-22 00:46:59.436310+00:00"
"Rangoli Flavors Of India","False","True","5","All the food was really good and they let you pick between garlic or regular naan!! Yay! Lots of
options (especially for veggie) ","2022-03-18 04:22:31.510787+00:00"
"The Cheesecake Factory","False","True","4","Came here with anoop to celebrate!! 

Had the four cheese pasta which was good, but wouldn’t crave it. The mac and cheese balls were awesome! The drinks were huge and got me drunk! The view of the city is beautiful. 

We had a Uber incident which meant I never got a cheesecake, but anoop did…. on the day we were supposed to celebrate ME…. Classic… ","2022-04-30 21:19:31.145772+00:00"
"Adda Indian Canteen","False","True","4","Adding pictures this time ","2022-08-29 02:29:45.287140+00:00"
"Andersen Bakery","False","True","5","French cream bread is my favorite thing ever!! No other baked good will really compare. The bread is incredibly soft and the custard is VERY GOOD! Savory breads are also great! ","2022-03-14 22:46:04.906327+00:00"
"Little Gem Belgian Waffles","False","True","5","really soft and good in person (especially with ice cream)! Always get three to go and always so
good once warmed up! ","2022-03-16 05:40:35.425622+00:00"
"Burma Love","False","True","3","didn’t really think any of the food was super flavorful. the ambiance is great though ","2022-03-16 05:07:52.737761+00:00"
"Beretta","False","True","3","both were fine but the vibes were really good! ","2022-03-16 05:32:40.519613+00:00"
"Tatte Bakery & Cafe","False","True","4","place was cute and the menu was diverse and interesting. Loved the concept of a sweet potato tartine but it wasn’t as flavorful. Flour and tatte usually go head to head but I think flour was much better! Still great food. The coffee cake was a 10/10","2022-03-05 23:38:47.373023+00:00"
"Joe's Pizza","False","True","3","White spinach pizza and caprese. Both were just fine… honestly the caprese was on the verge of a 2… the white pizza was a 3.. I think the rating is only good because people go drunk???? ","2022-05-22 00:49:43.405827+00:00"
"Original Joe's","False","True","5","wonderful food and ambiance! The wait staff is also really nice! They made me a sweet cocktail off the menu and let me try it a couple times before I loved it. The eggplant was yummy (but doesn’t come with pasta). Really flavorful and not spicy at all! the arancini was okay. The bread and butter was some of the best I’ve had! ","2022-03-14 22:37:45.375432+00:00"
"MAC’D Russian Hill","False","True","4","fries weren’t good but the Mac and cheese was very flavorful and filling!! No special ambiance or anything though. ","2022-03-16 04:59:00.332407+00:00"
"Boogaloos","False","True","5","Really good place for brunch. It’s near the park so you can go there afterwards. Overall quick service and tasty. ","2022-02-17 20:17:30.609639+00:00"
"Sister Restaurant","False","True","4","super strong 4! Did family style with Anjali Christian and anoop. They were nice enough to go veggie and everything was really good. Just don’t think I would crave it like I do the one flour and water pasta dish. ","2023-03-09 05:46:34.720223+00:00"
"Udo's Bagels","False","True","5","the bagels are really good!!! not as much cream cheese selections but super soft bagels ","2022-04-11 00:48:58.519737+00:00"
"Bummer Burrito","False","True","5","WHAT IS AUSTIN??? I was hoping this would be a 4 for diversity BUT ANOTHER 5!! Burrito was SO GOOD! Beans were actually flavorful and vegetarian and the secret bummer sauce was so unique and brought the entire burrito together!!! Anjali got the hot sauce and said it was good, but didn’t try because spice tolerance lol. ","2022-08-14 20:25:27.598075+00:00"
"Jeni's Splendid Ice Creams","False","True","5","One of the best ice cream I’ve ever had. Gooey cake ","2022-06-19 02:05:13.278012+00:00"
"Chaat Cafe","False","True","5","Not spicy at all and very good for “Indian fast food”. Definitely one of my favorite places! ","2022-03-14 22:41:19.281507+00:00"
"Taboonette","False","True","5","SWEET POTATO FALAFEL WAS AMAZING! Would not get the fried eggplant again. I think only the sweet potato falafel may be good here ","2022-03-03 16:37:01.157885+00:00"
"The Bench","False","True","4","The vibes were great! Each group got their own fire pit overlooking the golf course. We got the balloon bread, pizza, and strawberry balsamic dessert. All it was really good and vibes were great. Wouldn’t crave it so it’s not a 5.","2022-07-10 23:00:58.796203+00:00"
"North End Bakery","False","True","2","This was bad! No flavor at all. Threw most of it away. Would not go again ","2022-03-07 03:43:30.869464+00:00"
"CAVA","False","True","4","Forgot the pictures! Whoops! ","2022-06-12 01:36:57.622638+00:00"
"Brooklyn Bagel & Coffee Company","False","True","4","Could’ve been a 5… think it just needed more cream cheese haha ","2023-03-09 05:48:20.399157+00:00"
"ArusuvaiArusuvai at Somerville","False","True","5","We got the veg Manchuria, paneer tikka, malai kofta, ghee toast, masala dosa, and mango lassi. Everything was amazing and had a unique flavor. One of the top Indian places I’ve had. Definitely top 3! It’s sort of quiet inside, but they have nonstop delivery so you know it’s well loved! ","2022-05-07 12:42:09.604315+00:00"
"Union Square Donuts","False","True","3","the glaze was good but the donut was sort of just fine. Also don’t think I’m a fan of normal donuts (prefer old fashioned which are denser) ","2022-03-07 03:44:41.248364+00:00"
"The Baked Bear","False","True","5","Butter cake ice cream with funfetti or snickerdoodle cookie!! Cookie melts in your mouth and ice cream is perfect! ","2022-07-03 16:38:09.264389+00:00"
"Shizen","False","True","5","Vegan sushi sounds weird, but after I had it I was sold. Amazing food but slightly expensive. ","2022-02-17 20:11:17.251983+00:00"
"Delucca Gaucho Pizza & Wine","False","True","5","Such a great experience. Got too full. Will need to go texas annually to visit! ","2023-03-09 05:48:49.014179+00:00"
"Uncle Ed's Creamery","False","True","3","Needed late night ice cream and they were the only ones open. I had butter pecan and cake batter and both just tasted like vanilla… it was good vanilla ice cream but not what I was expecting.. ","2022-05-20 16:26:42.835348+00:00"
"Burrata Pizza","False","True","5","Was about to not taste this place on @anoop and my pizza tasting tour, but thank god I did! Got the burrata eggplant and drizzled honey sauce over it! It was so so so good!! Thank you @ani for the rec!! ","2022-05-22 00:45:44.374286+00:00"
"The Counter","False","True","5","Such a great vibe inside and really nice wait staff. The burgers are pretty big and really filling. One of the better veggie burgers I’ve had in a while ","2022-03-18 04:21:04.273095+00:00"
"Farmhouse Kitchen","False","True","4","best samosa I’ve ever had haha! pad Thai in person was great but didn’t travel well ","2022-03-16 05:08:51.540549+00:00"
"Palm House","False","True","5","Very yummy and interesting use of pineapple! 100% would go again and again. Cute vibe and also great for big parties! ","2022-03-10 05:16:33.184066+00:00"
"San Marzano Pasta Fresca","False","True","4","I think now that I’ve had more New York food this is definitely a 4, but a really strong 4! The pitchers were SUPER big and cheap and honestly I really liked my vodka pasta and anoops ravioli. I wouldn’t get the eggplant again! ","2022-09-18 15:41:34.168843+00:00"
"Tompkins Square Bagels","False","True","5","SO GOOD! Would definitely get strawberry cream cheese again. Honestly nothing seems bad at this place… ","2022-03-09 22:12:41.286620+00:00"
"Halo Pub","False","True","5","Maple walnut ice cream is amazing! It’s been a while but I would definitely go back and try others! ","2022-05-20 16:27:51.718621+00:00"
"Mezzo","False","True","5","Veggie sandwich and salad with Greek goddess dressing. Massive portion sizes - especially with their honey wheat bread!! The tofu is divine. Love this place. ","2022-05-08 18:09:52.242753+00:00"
"Lilia Ristorante","False","True","4","Appetizers were so amazing… literally dreaming about the focaccia and arancini. The long pasta was just okay, but the saffron pasta was solid (but lindens ravioli was better). Also felt a tad rushed at the place, but overall glad we went, but would t go again! ","2022-11-14 00:38:09.595376+00:00"
"Tompkins Square Bagels","False","True","5","Murray the cop and French toast with walnut raisin!  Murray the cop is my new favorite savory!! ","2022-04-18 22:32:21.671314+00:00"
"Tacorgasmico","False","True","5","Probably a hot take, but got the wet burrito with Oaxaca cheese. It was sooo good! But I know others don’t like it as much 🥹","2022-05-24 01:57:18.086625+00:00"
"Flour Bakery + Cafe","False","True","4","Coffee cake was good, but the sweet potato sandwich wasn’t as good as the melt I got last time. Would definitely stick to the seasonal veggie melts! ","2022-03-07 03:42:49.580400+00:00"
"El Porteño Empanadas","False","True","5","Very good and always wonderful when I eat it right outside the ferry building!! One of my go to places for a Saturday Sunday snack!!","2022-03-18 05:51:34.604175+00:00"
"Wonder Bar","False","True","4","Cool bar, really good music! Lots of dancing too ","2022-08-14 14:27:29.637031+00:00"
"Flour + Water","False","True","5","Best pasta I’ve had in SF. Pretty pricey given small portions, but well worth it. Pizza isn’t as good as the pasta. ","2022-02-17 20:12:27.593020+00:00"
"Koronet Pizza","False","True","5","white pizza and margarita. Got a slice of both and split with @anoop . Both were very very good. Definitely on the heavier side ","2022-05-22 01:39:30.301910+00:00"
"Sens Restaurant","False","True","5","Great place for drinks in sf! Beautiful view and good food and drinks. Definitely on the pricier side though. ","2022-05-03 16:53:59.503961+00:00"
"Chez Maman","False","True","2","Got the ricotta pancakes and wanted to cry it was so bad. Anoop and I were en route to souvla when he begged me to change my mind. Restaurant choosing privileges should’ve been revoked… ","2022-07-10 23:02:46.511638+00:00"
"Flour Bakery + Cafe","False","True","5","The broccoli melt was FANTASTIC!! Great portion size and was very flavorful. The panini was served hot! The sticky bun was amazing as well! Get it warmed up!! Definitely will be back as much as possible. Very busy cafe so expect to wait around for a table or go to Harvard campus to eat ","2022-03-05 23:33:16.385396+00:00"
"East Bay Spice Company","False","True","3","Drinks were really good but the food was just fine for being vegetarian. Maybe I didn’t order the right things?","2022-04-20 23:42:20.728564+00:00"
"Mount Everest","False","True","4","one of the better Indian places I’ve had at Berkeley! Cheap and flavorful if you get the malai kofta or saag paneer. Mango lassi is also great! Don’t think the paneer tikka is good - tastes slightly like tomato soup? ","2022-04-20 23:41:32.705471+00:00"
"Tompkins Square Bagels","False","True","5","I loved the French toast bagel (again!!). Savory cream cheese was great but wouldn’t get it with avocado again. It was too overpowering and hard to taste the rest of the bagel 😢 BUT still a favorite go to spot. ","2022-03-03 16:35:13.841575+00:00"
"Amaravati Indian Cuisine","False","True","3","malai kofta was sort of tomato soup like! would not go back again ","2022-03-16 05:38:00.777915+00:00"
"Magnolia Bakery","False","True","4","Banana pudding! It was good, but I wouldn’t crave it. Definitely should go once ","2022-05-02 21:50:43.387058+00:00"
"Malai Marke Indian cuisine","False","True","5","Went in person and the garlic naan was SO fluffy and soft!! The malai kofta was amazing too!! Wouldn’t get the malai marke paneer again though! Go to Indian spot now! ","2022-10-23 13:02:27.829379+00:00"
