"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Salt & Straw - Hayes Valley","False","True","5","Little overpriced but yum yum ","2022-03-28 19:37:11.187361+00:00"
"Hong Kong Lounge","False","True","5","Amazing dim sum spot ","2022-05-03 04:47:39.112145+00:00"
"NaYa Dessert Cafe","False","True","5","1 word - delicious!!! This place changed my life ","2022-04-01 04:37:38.280066+00:00"
"The Misfit","False","True","4","","2022-06-04 17:00:04.110986+00:00"
"SPARK Social SF","False","True","5","Go to spot in SF for food trucks with variety, drinks and chill vibes. Across the street is Stagecoach greens, with even more trucks and also a minigolf course.","2022-04-30 17:24:57.714622+00:00"
"Souvla","False","True","5","Filling, tasty, fast. Love this place! ","2022-03-28 19:37:57.822546+00:00"
"Yank Sing","False","True","5","definitely on the pricier end of dim sum spots but food is really really yum 🤤🤤 the inside vibe is nice too.","2022-05-03 04:45:34.649251+00:00"
"Cinnaholic","False","True","5","Soooooo good. ","2022-04-01 04:55:01.509878+00:00"
"Dancing Yak Nepali Cuisine & Bar","False","True","5","I started questioning my own judgment about this place so I brought 3 vegetarians here and they LOVED IT. I mentioned in my last review, but at this place it just depends on what you order. For vegetarians, the saag paneer is fantastic, I also really liked the Bhindi. Pro tip - this place definitely caters to a large non-Indian/non-Nepali audience ","2022-04-30 17:15:56.732973+00:00"
"La Boulangerie","False","True","4","Yum! Ariscault and Tartine are a tad better but La Boulangerie is also yum. ","2022-03-27 17:13:59.078511+00:00"
"Chubby Noodle","False","True","5","Been here a few times, have always really liked the  dishes - Potstickers, green beans, fried rice, firecracker wings, and spicy garlic noodles all really good. ","2022-05-03 04:50:22.555569+00:00"
"Beretta","False","True","4","Good happy hour! Nothing extraordinary but good food and vibes overall","2022-03-27 17:22:34.918318+00:00"
"Harborview Restaurant & Bar","False","True","5","On the pricier side but good food and views ","2022-05-03 04:54:52.201117+00:00"
"Roma Antica","False","True","4","It was good!!","2022-03-27 17:17:15.537898+00:00"
"Tilak","False","True","4","It was good, liked the food - but didn’t find it exceptional per se. Still, one of the better Indian restaurants in SF (though I suppose that’s not saying much). ","2022-03-28 19:35:50.502647+00:00"
"Kitchen Story","False","True","3","I found the food average. Kitchen story’s sister restaurants in SF like Surisan, Blackwood and Maple leaf are much better imo. Also the inside of Kitchen story is super stuffy/crowded, so much so that I couldn’t even hear my friend over the noise and over the adjacent table which was 1 foot away from me","2022-04-30 17:27:54.854653+00:00"
"Curry Leaf","False","True","5","Re reviewing as I just tried a new dish which changed my life - chicken keema biryani. best biryani in SF. Way better when the regular chicken biryani! ","2022-05-23 02:21:47.120089+00:00"
"Beit Rima","False","True","5","Never disappoints, even for vegetarians! The hand made pita, and the hummus / baba ganoush / labneh are my favorites","2022-04-30 17:25:56.245121+00:00"
"Sightglass Coffee","False","True","5","I can’t believe I’ve lived in SF for 4 years and never tried this spot. Their everything-crossaint is incredible; it has cream cheese stuffed inside and literally tastes like heaven. If I could eat this every day for breakfast I would. Their pistachio crossaint is also the best I’ve ever had. Great coffee too. Thanks for the rec @Ani! ","2022-04-30 17:12:09.795052+00:00"
"Tropisueño SF","False","True","5","Fantastic!!! The food and drinks were amazing. The ambiance is great and vibe is super lively too. 10/10 recommend!","2022-04-01 04:22:49.480050+00:00"
"Mama's On Washington Square","False","True","5","Yummy brunch. Beware long lines, suggest coming on a weekday if possible ","2022-05-13 02:56:07.942343+00:00"
"Delarosa","False","True","4","Been a couple times, the pizzas are pretty good and reliable. Not extraordinary, but still good. ","2022-03-27 17:01:27.588840+00:00"
"Zuni Café","False","True","4","The ambiance/vibe inside is so so nice. The drinks and desserts were also amazing. Food itself was mediocre though. Also very limited veggie options. Still giving it 4 stars for amazing ambiance, drinks and desserts. ","2022-04-07 15:23:35.089647+00:00"
"Son & Garden","False","True","5","Cute vibes (very instagrammable haha) and really great food. We went for brunch twice, and got their Cherry blossom tea set once (you have to specially request this 48 hours in advance via email, AFTER securing a reservation first - so it needs a bit of planning). The Tea set totally blew me away, it’s English style tea but with Japanese treats (e.g. mochi). Vegetarian friendly too! Definitely on the pricier side but well worth it for a special occasion! ","2022-04-30 17:09:56.526434+00:00"
"Tartine Bakery","False","True","5","So so good. The bread pudding and tres leches cakes are to die for. Careful though, they run out fast - suggest going as early as possible! ","2022-03-27 17:16:28.957025+00:00"
"Papito Hayes","False","True","4","Liked my burrito, but salsas and sauces were kind of watery/runny","2022-05-13 03:00:27.711398+00:00"
"Fable","False","True","5","Fable is the most gorgeous restaurant in SF. This is my favorite date spot, favorite place to take my parents when they visit, and more. I would give the food 4 stars, but for the ambiance my overall rating is 5 stars here. The Grape Tartine is a must try, really yum dish. ","2022-03-27 16:43:44.660697+00:00"
"Surisan","False","True","5","Absolute favorite brunch spot in SF. Really nice vibes/ambiance, and top notch food. I found their meat stuff >>>> veggie stuff. I dream about the Chicken cup bap and Pimped Up Ramyun on a regular basis 😍","2022-04-30 19:27:39.557250+00:00"
"Tuba Authentic Turkish Restaurant","False","True","4","Great food and ambiance","2022-03-27 16:57:02.669476+00:00"
"Shizen","False","True","5","","2022-03-26 18:45:46.107089+00:00"
"Curry Leaf","False","True","5","As a North Indian who’s tried almost every spot in SF, this place wins hands down. Their food is flavorful, spicy and authentic. Highly recommend the biryani and curries (PTM, CTM).","2022-03-27 16:40:41.612550+00:00"
"Burma Love","False","True","3","This place is good, but a bit overpriced. They also discontinued the Tea leaf salad sadly.","2022-03-27 17:08:49.476684+00:00"
"Cecconi's West Hollywood","False","True","5","Incredible Italian food in WeHo. good for large groups, good service, amazing ambiance (the inside is so pretty) ","2022-06-04 17:06:01.955394+00:00"
"HopMonk Tavern - Sonoma","False","True","5","Amazing vibes, went on a Saturday afternoon and they had live music. It looks like you’re sitting inside a greenhouse. The food was great too. Def recommend as a lunch spot during Sonoma wine tastings!  ","2022-05-01 20:01:09.933248+00:00"
"Dumpling Time","False","True","5","I get takeout from here regularly, really good. Great veggie options too","2022-03-27 17:10:01.823814+00:00"
"Ti Piacera Ristorante","False","True","4","good Italian food and good vibes! ","2022-05-01 19:59:37.556206+00:00"
"Barzotto","False","True","5","Incredible pasta, the snail shell lumache is especially yum. Also had the house wine, which was very cheap (so really wasn’t expecting much) — but surprisingly good. ","2022-04-01 04:27:08.586330+00:00"
"Sens Restaurant","False","True","5","Great happy hour / drinks / dinner spot overlooking the bay bridge ","2022-05-03 04:56:10.871392+00:00"
"Farmhouse Kitchen","False","True","5","The fried chicken, pad kee mau and roti dip all excellent. Thai ice tea also on point ","2022-06-05 08:35:41.262733+00:00"
"Wooden Spoon","False","True","4","I usually don’t get Avo toast anywhere but had heard especially good things about it here — and it was super super good. Also got French toast, which was alright, nothing that special. ","2022-04-10 02:53:28.731045+00:00"
"Palm House","False","True","5","10/10 food, drinks and vibes ","2022-06-05 08:34:31.934396+00:00"
"Lemongrass Thai Cuisine","False","True","3","Got takeout, found it very average ","2022-04-10 02:56:04.640450+00:00"
"Spice of America","False","True","4","The restaurant itself is dimly late, so I tend to just get takeout. But the food is solid! Highly recommend the Bombay sandwiches here ","2022-04-01 04:28:36.002498+00:00"
"Sliver Pizzeria - Shattuck","False","True","5","The green sauce is basically crack 🤤 Most of the daily pizza flavors are great, but I do recommend checking the flavor of the day (and ensuring the ingredients sound good to you) before going ","2022-05-08 17:52:36.543784+00:00"
"Osha Thai Restaurant & Bar","False","True","5","Love the Pad Thai and Tom yum here 🤤🤤 nice sit down spot, though it can get quite little loud/noisy inside ","2022-05-03 04:52:43.594923+00:00"
"Long Bridge Pizza Co.","False","True","5","The best hot n honey pizza in the city. I’ve tried their pesto pizza and a few others; they’re all good but nothing comes close to their hot n honey! I usually remove the Copa and get it veggie:) ","2022-03-27 16:38:32.589297+00:00"
"Viks Chaat","False","True","5","Sue me, I still really like this place for chaat 😭😭 big fan of their papdi chaat, chhole bhature and aloo tikki. Maybe it’s college nostalgia or maybe there’s just not many chaat places in SF. Will go back soon and re review!  ","2022-05-08 17:54:14.228978+00:00"
"Mr. Tipple's Recording Studio","False","True","4","Food: 4/5
Vibe & Ambiance: 4/5
Music: 3/5 (to be honest if you actually like jazz, this place sucks lol. I’ve been several times and found the music mediocre. Sorry!!)","2022-04-30 17:22:53.059815+00:00"
"The Baked Bear","False","True","3","Pretty average. I think people end up going here after drinking (at which point everything tastes good haha). IMO there’s at least 10 better ice cream spots in SF ","2022-03-27 16:49:30.104239+00:00"
"Chaat Corner","False","True","3","This place is average at best. ","2022-03-27 16:57:46.017167+00:00"
"RT Rotisserie","False","True","5","Fried chicken sandwich and fries were 🔥","2022-05-03 04:46:21.947423+00:00"
"Moonshadows Malibu","False","True","5","Food was very pricey but well worth. Incredible views and location! ","2022-06-04 17:01:45.197829+00:00"
"La Marcha Tapas Bar - Berkeley","False","True","5","I love this place! The paella and churros were especially good","2022-05-03 04:58:53.999410+00:00"
"Dancing Yak Nepali Cuisine & Bar","False","True","4","This place sucks for vegetarians. If you eat meat, I do STRONGLY recommend this spot. Some of the best meat curries I’ve had in SF. ","2022-03-27 17:07:15.535220+00:00"
"Lush Gelato","True","False","","",""
"Freekeh","True","False","","",""
"Nōvy","True","False","","",""
"Coqueta","True","False","","",""
"Liholiho Yacht Club","True","False","","",""
"Wildseed","True","False","","",""
"Ettan","True","False","","",""
"United Dumplings","True","False","","",""
"Zazie","True","False","","",""
"Flour + Water","True","False","","",""
"Beach Chalet","True","False","","",""
"Shuggie's","True","False","","",""
"Penny Roma","True","False","","",""
"Nari","True","False","","",""
"HORSEFEATHER","True","False","","",""
"Little Delhi","True","False","","",""
"The Patio","True","False","","",""
"Gupshup","True","False","","",""
"Saffron Grill","True","False","","",""
"Keeva Indian Kitchen","True","False","","",""
"Killer Noodle","True","False","","",""
"Red Hot Chilli Pepper","True","False","","",""
"Spiceklub","True","False","","",""
"Anita Gelato","True","False","","",""
