"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Ruby's","False","True","5","Breakfast sandwich and matcha latte was really really good, staff were super nice too! It was pouring and cold but the outside covered area was surprisingly warm. Would go back and try the rest of the menu","2022-05-07 22:16:20.277806+00:00"
"Dumpling Time Santana Row","False","True","5","I’m actually shocked. I always thought the SF one was overhyped. San Jose was fire. Got the chicken gyoza and fried tofu which were both awesome. We also got a free order of 3 dessert baos for giving them 5 stars on Yelp 👀. So good and I’m a big dumpling critic usually","2022-07-17 02:53:55.318001+00:00"
"Sala Thai","False","True","2","Used to be good, now very bad. Sad to see it","2022-05-06 01:56:56.258532+00:00"
"Hibachi Express","False","True","2","Wanted to like @anoop, but veg dumpling very bad, and scallion pancake was oily. Tried pork dumpling, which was better but I don’t eat pork 🤷🏽‍♀️ ","2022-05-06 01:58:27.283396+00:00"
"Mint Heights","False","True","4","Would’ve given a 5, but last time it wasn’t as good","2022-05-06 01:51:53.229573+00:00"
"Veselka","False","True","4","Best chicken noodle soup perfect for when you’re sick. Potato pancakes were a little oily but overall good ","2022-03-08 21:31:51.477848+00:00"
"Chote Miya","False","True","4","Really good but a little too spicy for me","2022-03-08 21:40:28.053144+00:00"
"Flour + Water","False","True","3","I loved the pizza location and had high expectations for the pasta since everyone raves about it. Got the veggie pasta tasting, and unfortunately I only liked the first app. Would’ve been a 4 if not for the insane price which made it so not worth it. Disappointing tbh","2022-07-15 16:31:56.413259+00:00"
"Dumpling Home","False","True","4","This place is pretty authentic and does the job for dumplings. Better than other dumpling places I’ve tried in SF, but Fremont dumplings are better. I personally don’t like the veg dumplings, but I’ve never been blown away by any veg dumpling at any restaurant. ","2022-02-21 00:56:57.624501+00:00"
"Lindens","False","True","5","Usually new American usually falls flat but this place was solid. We got their famous bread, pita, gnocchi, and pasta primavera. Each dish was so flavorful, made with seasonal ingredients, and felt super light. Great vibes and super friendly staff. 10/10 highly recommend","2022-08-14 01:06:06.642182+00:00"
"Marumi Japanese Restaurant","False","True","5","This will be my new go-to sushi spot!! Super fresh sushi and for a totally reasonable price. Got the dragon, salmon avocado (my favorite), and red crab california. All super good and I have pretty high standards for sushi 👌🏽","2022-06-28 23:29:44.831267+00:00"
"Málà Project","False","True","5","Really good Chinese!! I got the house fried noodle, scallion pancake, and veg dumplings (those were okay). LOVED the noodles, best veg Chinese noodles I’ve had in a while. Didn’t feel heavy and super flavorful. I’ll def go back and try the rest! ","2022-06-07 01:18:50.396305+00:00"
"Tompkins Square Bagels","False","True","5","Ok so I thought it was overhyped first time, but I realize building my own is key","2022-03-27 22:27:17.499711+00:00"
"12 Chairs Cafe","False","True","4","I loved the tomato cucumber tahini salad and the falafel was super moist! Bread and labaneh were also fire. Want to come back for brunch @priya!! ","2022-04-16 01:48:27.766860+00:00"
"Nourish","False","True","4","Small portion sizes but good quality. I recommend both items, tasted clean and freshly made. Overall a good lunch spot","2022-03-08 21:30:50.981356+00:00"
"San Marzano Pasta Fresca","False","True","4","Would’ve been a 5 because of the vodka pasta and garlic bread but the tiramisu sucked and I almost wish I didn’t order it. Great pricing though so stick to the pastas","2022-11-04 03:09:17.358762+00:00"
"Bodega Taqueria y Tequila","False","True","5","Usually don’t like junk food but this was an exception. The tower app was insane, great drinks, and the music is a vibe ","2022-05-20 23:55:14.581017+00:00"
"Shizen","False","True","5","I never thought I could get behind vegan sushi, but this place has done it for me. I’ve taken all my friends and they loved it. I recommend going in person and sharing with the sake. Fun time. As a true sushi lover, I can’t recommend this place enough. ","2022-02-21 00:53:42.323197+00:00"
"ROOH","False","True","5","My go-to nice Indian place in SF, specifically like the cocktails ","2022-04-14 18:52:28.486737+00:00"
"Burrata Pizza","False","True","2","Only time I could ever like it is if it’s drunchy","2022-04-27 02:46:53.270298+00:00"
"Spicy Moon","False","True","4","Went with my mom who’s hard to please but she loved it! Def recommend west village vs east village location ","2022-06-13 17:35:55.949904+00:00"
"Love Mama","False","True","4","Don’t don’t","2022-05-17 22:16:33.742052+00:00"
"Papito Hayes","False","True","4","Food is okay but margaritas and area are great. Staff also super nice  ","2022-04-14 18:55:42.584090+00:00"
"Levain Bakery","False","True","5","Lives up to its expectations, get it with milk, and share with a friend ","2022-03-08 21:41:37.667881+00:00"
"Sottocasa Pizzeria","False","True","3","Margarita pizza was good but the vegetable one wasn’t, wine was solid","2022-03-18 02:15:32.841292+00:00"
"Farmhouse Kitchen","False","True","3","Hot take, but I’ve tried this place so many times and tried to like it. But it’s just okay ","2022-06-07 01:41:47.105034+00:00"
"Roma Antica","False","True","3","Nice ambiance, food has been mostly good, once it was bad, but wouldn’t ding them on it. ","2022-04-14 18:54:56.941200+00:00"
"Gazab","False","True","3","Honestly it was aiite, mango drink was dope","2022-03-26 03:34:24.456629+00:00"
"Matador Room","False","True","5","Great ambience, food was awesome too, wish I was hungrier when I went. Overall would recommend going at least once ","2022-05-26 15:48:28.764521+00:00"
"BAIA","False","True","3","Nice ambience but food was ok","2022-05-03 16:39:19.706531+00:00"
"Pinto Garden","False","True","5","Super cute spot! Fun drinks - we got the pitcher of sangria with a ton of fresh fruit and popsicles. Usually I’m skeptical of Thai restaurants, but this was solid. They were able to sub tofu for shrimp PD Thai and pork belly + broccoli, and both were super flavorful! Staff were super sweet and accommodating too! ","2022-06-07 01:23:21.202175+00:00"
"Spicy Moon","False","True","4","Honestly it was okay, I had high expectations and I wasn’t fully impressed ","2022-02-22 22:14:32.636443+00:00"
"Domo","False","True","5","Best sashimi and nigiri in the city. High quality. They really know how to pair the fish well. ","2022-02-21 00:52:11.768280+00:00"
"Ruby's","False","True","5","Tasting again because it was even better and now I have a pic. Another addition to this amazing experience is the passionfruit granola bowl. That + egg sandwich is my ideal brunch. Need to bring @lalli when she comes ","2022-06-10 16:19:05.676588+00:00"
"Añejo Tribeca","False","True","4","Nice vibes, cool guac, and good tacos. Winner was the tres leches which is a must get ","2022-05-16 02:39:39.733522+00:00"
"Baar Baar","False","True","2","Ambience was fun but food and mimosas sucked, ended up with a tummy ache","2022-03-08 21:35:06.419623+00:00"
"The Taco Stand","False","True","5","Didn’t disappoint ","2022-06-07 01:28:05.719347+00:00"
"Lilly's Craft & Kitchen","False","True","4","Really solid brunch place! I had the fried chicken sandwich which was a great hangover meal and the French toast sticks were super fun to share. Didn’t do bottomless for obvious reasons lol but vibes were good for bottomless","2022-06-12 00:25:57.200089+00:00"
"Dominique Ansel Bakery","False","True","5","First time I came, I went during peak time and had a bad experience. This time was AMAZING. Some of the best pastries and cute ambiance! Cookie shot was warm and chewy, cronut was indescribably good. I think time of day really matters, because you want to have it fresh. Definitely worth the hype","2022-04-28 17:00:20.723844+00:00"
"Milan Sweet Center","False","True","4","Will now be one of my go-to chaat places! I loved the aloo tikki chaat and paanj puri! Not a 5 star because I honestly didn’t like the sizzler (just not my vibe) and the rotis were kinda dry. High 4, would def recommend for the chaat ","2022-07-15 16:23:30.617184+00:00"
"Freehold","False","True","5","Great wfh spot","2022-09-21 21:06:16.416161+00:00"
"Smith Street Bagels","False","True","5","By far my favorite bagel in nyc. Great chewiness to the bagel and veggie cream cheese was amazing. ","2022-11-04 03:11:57.264150+00:00"
"Jajaja","False","True","3","Nachos were really good but chorizo burrito was too heavy. Also churros were too dry","2022-03-08 21:36:33.782009+00:00"
"Ras Plant Based Ethiopian","False","True","5","Extremely good Ethiopian food and a great ambiance. They have so many options that I want to go back and try more. Really cool vibes and concept (fully vegan) ","2022-11-04 03:13:34.650210+00:00"
"ROOH","False","True","5","Best fancy Indian place in the Bay Area. They change their menu from time to time, but never been there and not had a great experience. Food is slightly on the heavier side though. ","2022-02-21 00:58:18.537722+00:00"
"Clinton St. Baking Company & Restaurant","False","True","3","Not worth the hype, dry pancakes ","2022-04-16 13:58:53.469182+00:00"
"Palm House","False","True","4","Really good vibe, great shrimp tacos, and punch bowls are fun to share","2022-04-14 18:51:50.546700+00:00"
"Bluestone Lane","False","True","5","Really good brunch pick up that’s next to work ","2022-05-06 01:55:28.206011+00:00"
"Terrace Cafe","False","True","5","For someone who hates museums, this was my favorite part of the experience 😂 We got the soup, fresh focaccia, trout sandwich, and lemon tart. Lemon tart was okay, but others were great! ","2022-06-22 15:07:24.877794+00:00"
"Nami Nori","False","True","5","This is probably one of the best restaurants in NY. Really tasty and good quality fish for the Tamaki, beautiful restaurant aesthetic, and amazing churros. I couldn’t ask for a better experience. Want to go again to try all the tamaki!! ","2022-04-16 01:45:45.713457+00:00"
"Dig Inn","False","True","5","Honestly this was great. I went to the Williamsburg location, it’s in a really cute area (you can get levain next door as an added +). All the ingredients are really nicely cooked and I even loved the farro base, which I usually don’t like. 10/10 recommended for a healthy grab and go type of experience ","2022-03-24 16:47:04.202054+00:00"
"Cheese Grille","False","True","3","Grilled cheese wasn’t melty and I could’ve made it better at home. Tomato soup was okay ","2022-03-08 21:33:00.858173+00:00"
"John's of Bleecker Street","False","True","5","Typically I don’t like calzones but this one hit different. Sauce was bomb and the cheese pizza was so good even the next day. Also appreciated not having to wait for more than 5-10 mins for a table. Step aside Lucali's. ","2022-06-13 17:29:42.316200+00:00"
"Osha Thai Restaurant & Bar","False","True","3","I’ve never had a great experience here, tried many times and always just ok ","2022-05-03 16:38:51.815667+00:00"
"Rubirosa Ristorante","False","True","5","Nyc pizza has finally delivered. ","2022-07-28 23:38:16.087831+00:00"
"Ralph's Coffee","False","True","5","Best hot chocolate I’ve had in nyc. Chocolate cake was also really good, if you like a decadent cake, it’s perfect. ","2022-04-03 16:06:53.588549+00:00"
"Lucali","False","True","5","There’s a reason why it’s iconic ","2022-03-28 02:22:30.893326+00:00"
"Fable","False","True","3","Ambiance is really nice in the Castro, but food wasn’t that great. Wine is good, staff is very nice. ","2022-02-21 00:33:37.473763+00:00"
"abc Kitchen","False","True","5","Amazing pastries, one of the best salads, salmon cooked so well 10/10, also great ambience","2022-02-22 22:28:55.775256+00:00"
"Gupshup","False","True","4","Great ambience and good music. Definitely a good birthday dinner spot. Food wasn’t anything that spectacular but it was good. Chai cocktail was solid ","2022-03-08 21:37:44.560281+00:00"
"Palm House","False","True","4","First time I went, I was really impressed by ambiance and punch bowl. Second time I went, I was impressed by food because the tacos were amazing. Really fun with a big group and it’s in a cute area. ","2022-02-21 00:32:41.910377+00:00"
"Guevara's","False","True","4","Really cute neighborhood vegan cafe. They’re pastries are really good and some of their sandwiches. Def worth a visit if you’re around Clinton hill ","2022-07-31 20:44:08.659433+00:00"
"Rubirosa Ristorante","False","True","3","Both were a disappointment but I think it’s because we ordered to go. I want to go back and try it again ","2022-03-08 21:33:50.563727+00:00"
"Mokyo","False","True","4","Drinks were fun (capri Sun style cocktails) but food was pricey and not filling (tapas style)","2022-06-18 22:56:51.744889+00:00"
"Oscars Mexican Seafood","False","True","5","Fish tacos seriously satisfied my craving ","2022-06-07 01:28:37.682307+00:00"
"Carbone","False","True","5","Went in skeptical because I wasn’t sure it’d be worth the hype. Vodka rigatoni impressed me, I will now crave this. Other dishes were okay, but the vodka rigatoni was so good I’d try to come back ","2022-04-30 00:37:18.976037+00:00"
"Joe's Pizza","False","True","5","I found my go-to cheap slice!! Honestly I’m having great luck with ny pizza thank god because I was getting doubtful. I love the plain cheese. $3.50 of heaven 🤌🏾","2022-07-31 20:39:42.316210+00:00"
"Il Casaro Pizzeria & Mozzarella Bar","False","True","4","Eggplant pizza is not that great, but margarita pizza is really good. I really like their thin crust. No nonsense pizza. I’ve only had takeout, so in-dining must be even better. Great for party food!","2022-02-21 00:30:32.196409+00:00"
"Xixa","False","True","4","Nice ambience, high quality food","2022-02-22 22:25:15.484248+00:00"
"Indian Accent","False","True","3","Chef’s tasting wasn’t good but I want to go back and try the normal menu because I’ve heard it’s fire","2022-02-22 22:12:39.223126+00:00"
"Summer Salt","False","True","5","Finally a solid burrito in ny! And a great hangover cure I might add ","2022-07-25 03:14:10.848371+00:00"
"Baazi","False","True","5","Ok finally an Indian restaurant that blew me away. Every single dish was so damn flavorful and PERFECT spice level. Drink was too good and cute ambiance. Yes it’s far, but 100% worth it. I want to go back and try everything. Best Indian restaurant in NYC ","2022-03-27 22:31:03.173473+00:00"
"Juliana's Pizza","False","True","4","Pretty solid","2022-05-06 01:51:25.282807+00:00"
"Doughnut Plant","False","True","5","Really solid donuts! My work caters from here, and honestly they should stop or I’ll get fat. There’s something they do with the yeast that makes the texture inside sooo good. I’ve had all the chocolate ones, blueberry, coconut milk, and apple cider. All were 10/10. For some reason the LES location has the best reviews but idk if they’re all similar in quality ","2022-11-04 03:07:23.691432+00:00"
"Dominique Ansel Workshop","False","True","5","Normally I don’t like egg sandwiches or I think I can make it at home. This one was amazing though and not replicable. Perfectly flakey croissant, fluffy egg, and some type of crème fraiche. I crave this ","2022-03-27 22:32:22.124166+00:00"
"Malai Marke Indian cuisine","False","True","5","Shoutout to @sakthi and @anoop for the rec! Best Indian food I’ve had in nyc. Dhaal makhani was just what I needed back in my life and the naan, malai kofta, and rice were solid. Idk about ambiance but it feels like a takeout spot. Will be frequenting for all my North Indian food cravings. Finally a good Indian place with no frills, perfect spice level, flavor, and not overwhelmingly oily 🙌🏽","2022-11-04 03:04:37.031557+00:00"
"Bodega Taqueria y Tequila","False","True","5","","2022-05-20 23:54:07.634019+00:00"
"Public Records","True","False","","",""
"Casa Ora","True","False","","",""
"Red Bamboo","True","False","","",""
"Rangoon","True","False","","",""
"Sip & Play","True","False","","",""
"Chavela's","True","False","","",""
"TALEA Beer Co.","True","False","","",""
"Lilia Ristorante","True","False","","",""
"Fan-Fan Doughnuts","True","False","","",""
"Freehold - Brooklyn","True","False","","",""
"Westlight","True","False","","",""
"Land to Sea","True","False","","",""
"The Holler","True","False","","",""
"Greenport Cafe","True","False","","",""
"CZEN","True","False","","",""
"Manousheh","True","False","","",""
"Ciao, Gloria","True","False","","",""
"Niagara","True","False","","",""
"Thursday Kitchen","True","False","","",""
"MUD aka Mudspot Restaurant","True","False","","",""
"Maiden Lane","True","False","","",""
"Mister Paradise","True","False","","",""
"Via Carota","True","False","","",""
"Breads Bakery","True","False","","",""
"La Pecora Bianca","True","False","","",""
"Mala Project","True","False","","",""
"Veranda","True","False","","",""
"AL's Place","True","False","","",""
"Golden Boy Pizza","True","False","","",""
"Liholiho Yacht Club","True","False","","",""
"Tacombi","True","False","","",""
"La Lanterna di Vittorio","True","False","","",""
"Penny Roma","True","False","","",""
"Empress by Boon","True","False","","",""
"SushiLab","True","False","","",""
"Clementine Bakery","True","False","","",""
"Ciel Social Club","True","False","","",""
"Urban Roast","True","False","","",""
"Cracked & Battered","True","False","","",""
"The Yasai","True","False","","",""
"Blackwood","True","False","","",""
"Lasani Grill","True","False","","",""
"Wondee Siam","True","False","","",""
"Palette Tea House","True","False","","",""
"Mughlai Indian Cuisine","True","False","","",""
"Tamarind Tribeca","True","False","","",""
"Chubby Noodle","True","False","","",""
"Yank Sing","True","False","","",""
"Kitchen Story","True","False","","",""
"Buttermilk Channel","True","False","","",""
"Atrium DUMBO","True","False","","",""
"Thai Villa","True","False","","",""
"The Village Pub","True","False","","",""
"Herb & Wood","True","False","","",""
"HopMonk Tavern - Sonoma","True","False","","",""
"Pisco y Nazca","True","False","","",""
"L'Artusi","True","False","","",""
"Blue Water Seafood","True","False","","",""
"Junoon","True","False","","",""
"Diner","True","False","","",""
"Dante","True","False","","",""
"CHATPATTA CORNER","True","False","","",""
"Beyond Sushi","True","False","","",""
"Jack's Wife Freda","True","False","","",""
"Keeva Indian Kitchen","True","False","","",""
"Ceremonia Bakeshop","True","False","","",""
"Rasika","True","False","","",""
"Red Hot Chilli Pepper","True","False","","",""
"Habana Outpost","True","False","","",""
"Miriam","True","False","","",""
"Walter's","True","False","","",""
"The Immigrant NYC","True","False","","",""
"Ode To babel","True","False","","",""
"Malai","True","False","","",""
"Saffron Indian Bistro","True","False","","",""
"Shabu Sen","True","False","","",""
"Lola","True","False","","",""
"Hot Cakes","True","False","","",""
"Liberty Bagels","True","False","","",""
"Atithi","True","False","","",""
"Misi","True","False","","",""
"Leland","True","False","","",""
"Alta Calidad","True","False","","",""
"Adda Indian Canteen","True","False","","",""
"Qahwah House","True","False","","",""
"12 Chairs Cafe","True","False","","",""
"Jackdaw","True","False","","",""
"Katsuya","True","False","","",""
"Bagels & Schmear","True","False","","",""
"Double Zero","True","False","","",""
"Duzan","True","False","","",""
"Rocky's Pizzeria","True","False","","",""
"Ayada","True","False","","",""
"VinoTapa","True","False","","",""
"Nan Xiang Xiao Long Bao","True","False","","",""
"Golden Unicorn Restaurant","True","False","","",""
"Laser Wolf","True","False","","",""
"Crispiano Pizza Bar","True","False","","",""
"Forma Pasta Factory","True","False","","",""
"LuAnne's Wild Ginger","True","False","","",""
"Pongal","True","False","","",""
"Cloudy Donut Co.","True","False","","",""
"Little Cupcake Bakeshop","True","False","","",""
"Wayla","True","False","","",""
"Little Cupcake Bakeshop - Brooklyn","True","False","","",""
"Little Cupcake Bakeshop","True","False","","",""
"Namkeen","True","False","","",""
"Bubby's","True","False","","",""
"Pomp and Circumstance","True","False","","",""
"Somtum Der","True","False","","",""
"Bread & Spread","True","False","","",""
"Sushi 295 Mercer","True","False","","",""
"Barrel House Tavern","True","False","","",""
"Moko","True","False","","",""
"From Lucie","True","False","","",""
"Hidden Leaf","True","False","","",""
