"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Alborz Persian Restaurant","False","True","3","im sorry… but its never as good as u want it to be and everyone there was literally talking about shamshiry. however both alborz and shamshiry have utterly mid chicken. its always dry and flavorless but i cant get kubideh every time bc i cant be getting high cholesterol at age 24. we also had kashk o bademjan which needed more walnuts. THIS SALAD WAS MOSTLY LETTUCE!!!!!! doogh was good though","2022-07-24 14:44:44.868283+00:00"
"Taste Of Korea","False","True","5","both times ive been here it was gas","2022-10-16 20:09:48.105360+00:00"
"Ghosted Concepts","False","True","4","Fries were gas. Sandwich however needed more pickles/slaw…something acidic to cut through all the sauce & meat. 4 stars because it’s haymarket  and expectations are low. would def choose hangry joes/wooboi/roaming rooster over this. Yes i am watching headgum sketches on youtube bc i miss jake & amir. cheers x","2022-08-04 20:51:20.032330+00:00"
"Ess-a-Bagel","False","True","4","Bagels are soooo good and chewy. Egg & turkey was nothing to write home about. Apple cinnamon cream cheese was delectable however","2022-08-11 17:15:40.001801+00:00"
"Wooboi Chicken","False","True","5","YAKTFV","2022-08-19 00:57:16.375032+00:00"
"Ruthie's All-Day","False","True","4","got the chicken sandwich which was misadvertised (it is just chicken and biscuits, just say that). But very yummy. Hush puppies can be skipped imo, but apple donuts were gooood. Cute atmosphere, I think next time I’d like to eat real breakfast food maybe. But nothing to sing home abt yk","2023-01-02 16:52:31.853732+00:00"
"Sofreh","False","True","5","best persian restaurant food ive had outside of iran. doogh was excellent, sour and thick. tamarind fish was perfectly crispy and tender. orange chicken stew stole the show imo, sweet but mild - i usually dont like zereshk but I was eating them up. i didnt try the mirza ghasemi / maicheh (lamb shank??) but my brother & mom assured me they were gas. apps were good too - we got kashk o bademjan (good) and this mushroom thing (utter gas). only annoyance was that the owner talked to everyone outside except us LMAO","2022-07-31 02:28:02.961179+00:00"
"Lokma","False","True","5","soooo yummy. we had the breakfast platter and turkish pancakes which were amazing, sweet, tart, fluffy 😍 nice atmosphere & good service","2023-01-14 00:08:54.007136+00:00"
"Tony's New York Pizza","False","True","3","Not great and i had to keep it a secret from my mom","2022-06-25 03:17:17.790997+00:00"
"Pho 75","False","True","5","cash only & u gotta eat fast","2022-11-12 03:59:50.897096+00:00"
"Shyndigz","False","True","4","portions are huge and cake is super moist. didnt love the frosting but thats life","2023-03-31 13:24:34.552304+00:00"
"Letena","False","True","4","all ethiopian food in dc is good, thats just life. knocked a star off bc they didnt have a mixed veggie/meat platter (just all meat or all veggie stews). there was no wait and the restaurant was quiet despite it being 7pm on a saturday and the food being yummy ? hmm","2022-10-16 20:17:22.267879+00:00"
"Lucky Buns","False","True","5","So gas, mumbo nuggets and the mumbo sandwich were highlights imo","2023-03-04 15:31:33.913041+00:00"
"Beau Thai - Shaw","False","True","4","good thai food, but nothing to write home* about

*on taste","2022-08-17 02:12:23.260095+00:00"
"uluh","True","False","","",""
"TNR Cafe","True","False","","",""
"Biang Biang Noodles","True","False","","",""
"Dont Yell At Me","True","False","","",""
"Portillo's Hot Dogs","True","False","","",""
"Egg Holic","True","False","","",""
"Black Hog BBQ","True","False","","",""
"D Light Cafe & Bakery","True","False","","",""
"Pamplona Va","True","False","","",""
"Sakuramen","True","False","","",""
"Jang Won Ban Jum","True","False","","",""
"Ellē","True","False","","",""
"Purple Patch Food & Drink","True","False","","",""
